geo,time,dt_nfl_moth_cd
bdi,1987,22861158.8
bdi,1988,8744407.5
bdi,1989,5484899.4
bdi,1990,6968921.6
bdi,1991,1092728.2
bdi,1992,17963726.4
bdi,1993,-119505.5
bdi,1994,-4492562.9
bdi,1995,-4871891.3
bdi,1996,-1704190.2
bdi,1997,-1472432.2
bdi,1998,-792700.8
bdi,1999,-1869719.2
bdi,2000,1481701.9
bdi,2001,530498.1
bdi,2002,2053626.4
bdi,2003,5819395.6
bdi,2004,-567683.2
bdi,2005,-2227512
bdi,2006,880920.5
bdi,2007,2596434.9
bdi,2008,-1653497.3
bdi,2009,13044516.8
bdi,2010,9734995.2
bdi,2011,15325285.8
bdi,2012,22350908.3
bdi,2013,-11448485
bdi,2014,15254000.7
bdi,2015,6577000
bdi,2016,12721000
bdi,2017,-327239.4
ben,1970,0
ben,1971,0
ben,1972,506576.2
ben,1973,1312633.4
ben,1974,269481.8
ben,1975,3843777.9
ben,1976,2644344.5
ben,1977,10842214.8
ben,1978,6414000
ben,1979,6738512.5
ben,1980,3822000
ben,1981,4990803.3
ben,1982,8844380
ben,1983,12995092.3
ben,1984,11801999
ben,1985,4738006.3
ben,1986,11797780
ben,1987,8380635.3
ben,1988,12035481.7
ben,1989,6399475.2
ben,1990,6245056.9
ben,1991,4427552
ben,1992,7669487.2
ben,1993,2551237.5
ben,1994,4681675.7
ben,1995,11980462.2
ben,1996,12803415.5
ben,1997,2569910.2
ben,1998,5655818.3
ben,1999,-3899465
ben,2000,-1398839.2
ben,2001,30703200.2
ben,2002,19959839.6
ben,2003,11358742.4
ben,2004,-1795602.2
ben,2005,-2951821.6
ben,2006,20741758.9
ben,2007,42294102.9
ben,2008,10550583.1
ben,2009,24025096.9
ben,2010,18811372.9
ben,2011,30664482.8
ben,2012,26674159.3
ben,2013,83214701.1
ben,2014,51650989.7
ben,2015,55486439.3
ben,2016,26191478.7
ben,2017,60370133.6
bfa,1970,0
bfa,1971,451364.6
bfa,1972,-2091.8
bfa,1973,3221500.2
bfa,1974,4108697.4
bfa,1975,3530513.6
bfa,1976,-168858.4
bfa,1977,7956942.2
bfa,1978,6267269.4
bfa,1979,9017792
bfa,1980,5613181.6
bfa,1981,25178669.2
bfa,1982,9906641.4
bfa,1983,10352808.5
bfa,1984,1922812.1
bfa,1985,6432716
bfa,1986,9588562.9
bfa,1987,12172997.3
bfa,1988,11476740.2
bfa,1989,2684927.2
bfa,1990,14704791
bfa,1991,14163554
bfa,1992,15156739.2
bfa,1993,4881244.3
bfa,1994,-4061387.8
bfa,1995,-6383151.7
bfa,1996,6459188.6
bfa,1997,-797582.3
bfa,1998,436089.2
bfa,1999,2490031.5
bfa,2000,8171026.4
bfa,2001,20426811.8
bfa,2002,2681924
bfa,2003,2790450.8
bfa,2004,14095731.6
bfa,2005,20791916.7
bfa,2006,47267444.1
bfa,2007,21616663.3
bfa,2008,29615032.8
bfa,2009,15144824
bfa,2010,100424178.6
bfa,2011,31546407.1
bfa,2012,35336453.6
bfa,2013,-9950137.5
bfa,2014,75264104.8
bfa,2015,-32440.6
bfa,2016,15254061.3
bfa,2017,31838017.6
bgd,1970,0
bgd,1971,0
bgd,1972,0
bgd,1973,0
bgd,1974,0
bgd,1975,0
bgd,1976,0
bgd,1977,13900000
bgd,1978,438337.4
bgd,1979,22116320.7
bgd,1980,62540795.7
bgd,1981,59461409.4
bgd,1982,60983336
bgd,1983,17454965.1
bgd,1984,28066022
bgd,1985,18172328.9
bgd,1986,60141344.2
bgd,1987,-19018441.8
bgd,1988,3120562.8
bgd,1989,-16402984.2
bgd,1990,19072366
bgd,1991,-19930152
bgd,1992,-17403844.3
bgd,1993,-5106516.9
bgd,1994,3472258.1
bgd,1995,-6617186.4
bgd,1996,43868399.3
bgd,1997,6570602.9
bgd,1998,37327135.3
bgd,1999,13523566.8
bgd,2000,15705282.3
bgd,2001,25258609.9
bgd,2002,29257646.2
bgd,2003,11618126.2
bgd,2004,4881849.5
bgd,2005,-14131729
bgd,2006,290765.9
bgd,2007,33537290.8
bgd,2008,-10716839.1
bgd,2009,37463541.7
bgd,2010,27120839.1
bgd,2011,35723818
bgd,2012,33991625.7
bgd,2013,111998281.2
bgd,2014,114749957.5
bgd,2015,77155694.1
bgd,2016,198126297.4
bgd,2017,58036987.9
bgr,1970,0
bgr,1971,0
bgr,1972,0
bgr,1973,0
bgr,1974,0
bgr,1975,0
bgr,1976,0
bgr,1977,0
bgr,1978,0
bgr,1979,0
bgr,1980,0
bgr,1981,0
bgr,1982,0
bgr,1983,0
bgr,1984,0
bgr,1985,43084335.5
bgr,1986,29893952
bgr,1987,42198522.4
bgr,1988,27148480.6
bgr,1989,29740066.7
bgr,1990,21354190.8
bgr,1991,-39198872.1
bgr,1992,-44835458.8
bgr,1993,76980422.1
bgr,1994,99189831.7
bgr,1995,-1793685
bgr,1996,67645429.8
bgr,1997,-109566054
bgr,1998,140494728.3
bgr,1999,50329856
bgr,2000,52779684.2
bgr,2001,-10038445.8
bgr,2002,30614801.4
bgr,2003,18424377
bgr,2004,80577882.8
bgr,2005,-1673416.4
bgr,2006,-35104921.5
bgr,2007,-81225890.9
bgr,2008,-22000342
bgr,2009,-12147290.2
bgr,2010,73045369.4
bgr,2011,174791838.1
bgr,2012,105822255.8
bgr,2013,244724154.4
bgr,2014,55724330.3
bgr,2015,126780591.3
bgr,2016,-18607493.6
bgr,2017,40459960.4
bih,1970,0
bih,1971,0
bih,1972,0
bih,1973,0
bih,1974,0
bih,1975,0
bih,1976,0
bih,1977,0
bih,1978,0
bih,1979,0
bih,1980,0
bih,1981,0
bih,1982,0
bih,1983,0
bih,1984,0
bih,1985,0
bih,1986,0
bih,1987,0
bih,1988,0
bih,1989,0
bih,1990,0
bih,1991,0
bih,1992,0
bih,1993,0
bih,1994,0
bih,1995,0
bih,1996,0
bih,1997,0
bih,1998,0
bih,1999,18651529.1
bih,2000,-150566171.3
bih,2001,-176018448.9
bih,2002,6679190.2
bih,2003,37454221
bih,2004,40055960.4
bih,2005,61783549.5
bih,2006,40472607.7
bih,2007,10260721.3
bih,2008,8367968.4
bih,2009,70868266.5
bih,2010,100895983.3
bih,2011,95358623.5
bih,2012,166420980
bih,2013,295435050.2
bih,2014,297349065.9
bih,2015,-55287232.1
bih,2016,163881030.9
bih,2017,107033918.7
blr,1970,0
blr,1971,0
blr,1972,0
blr,1973,0
blr,1974,0
blr,1975,0
blr,1976,0
blr,1977,0
blr,1978,0
blr,1979,0
blr,1980,0
blr,1981,0
blr,1982,0
blr,1983,0
blr,1984,0
blr,1985,0
blr,1986,0
blr,1987,0
blr,1988,0
blr,1989,0
blr,1990,0
blr,1991,0
blr,1992,0
blr,1993,111695991.9
blr,1994,-54403842.4
blr,1995,-26508047.6
blr,1996,0
blr,1997,0
blr,1998,10080.2
blr,1999,0
blr,2000,-2953173.2
blr,2001,-2985112.6
blr,2002,-5666515
blr,2003,-6784965
blr,2004,0
blr,2005,-14949060
blr,2006,0
blr,2007,0
blr,2008,0
blr,2009,0
blr,2010,0
blr,2011,2323677700
blr,2012,-543383117.5
blr,2013,933269714.9
blr,2014,-144367452.7
blr,2015,-344601010.4
blr,2016,443327328.3
blr,2017,404832533
blz,1970,0
blz,1971,0
blz,1972,0
blz,1973,0
blz,1974,590000
blz,1975,242000
blz,1976,3103000
blz,1977,4454000
blz,1978,5042000
blz,1979,4949821
blz,1980,4198086.2
blz,1981,5325209
blz,1982,2103661.7
blz,1983,850848
blz,1984,648000
blz,1985,182491.2
blz,1986,-760500.8
blz,1987,-657105.4
blz,1988,1001125.9
blz,1989,5938229.7
blz,1990,233759.5
blz,1991,1734314.4
blz,1992,3689604
blz,1993,-918583.3
blz,1994,1185572.6
blz,1995,2127764.5
blz,1996,-2038698.5
blz,1997,9310832.4
blz,1998,10822921.2
blz,1999,6801304.3
blz,2000,3703577.6
blz,2001,2798321.7
blz,2002,2373655.9
blz,2003,11627153.7
blz,2004,7113577.8
blz,2005,2640887.2
blz,2006,-3393158.1
blz,2007,2909233.4
blz,2008,294055.1
blz,2009,15065826
blz,2010,6944428.4
blz,2011,1765537.3
blz,2012,107625
blz,2013,13679131.1
blz,2014,5705146.4
blz,2015,15319337.1
blz,2016,11800639
blz,2017,20159609.5
bol,1970,0
bol,1971,98000
bol,1972,416000
bol,1973,1135000
bol,1974,918000
bol,1975,2185000
bol,1976,918000
bol,1977,3350000
bol,1978,4306000
bol,1979,943000
bol,1980,-295000
bol,1981,12000
bol,1982,32541000
bol,1983,52273673.1
bol,1984,8368730.1
bol,1985,-45897344.4
bol,1986,67180900
bol,1987,-10304416.1
bol,1988,3225265.1
bol,1989,-4727169.3
bol,1990,-6134391.3
bol,1991,21600745.8
bol,1992,-5619719.6
bol,1993,9401955.3
bol,1994,50032164.1
bol,1995,88365650.5
bol,1996,21398534
bol,1997,34296688.1
bol,1998,-32401153.3
bol,1999,44209685.7
bol,2000,43121373.9
bol,2001,80272690.9
bol,2002,198944353.9
bol,2003,174337668.8
bol,2004,104245564.6
bol,2005,75653111.9
bol,2006,-11188972.8
bol,2007,61800275.3
bol,2008,91807563.2
bol,2009,76642292.8
bol,2010,149373467.1
bol,2011,154582538.9
bol,2012,195047569.8
bol,2013,124570495
bol,2014,146047792
bol,2015,186537795
bol,2016,226812535.2
bol,2017,306639845.2
bra,1970,0
bra,1971,0
bra,1972,0
bra,1973,0
bra,1974,0
bra,1975,0
bra,1976,0
bra,1977,0
bra,1978,20000000
bra,1979,20000000
bra,1980,0
bra,1981,20000000
bra,1982,102804175.4
bra,1983,20000000
bra,1984,55450193.8
bra,1985,-1208244
bra,1986,-1329745.5
bra,1987,-806852.2
bra,1988,-11173081.9
bra,1989,-17119824.8
bra,1990,-29528215.1
bra,1991,-38565551.5
bra,1992,-40999791.4
bra,1993,-37941001.2
bra,1994,-30122145.5
bra,1995,-373000
bra,1996,0
bra,1997,0
bra,1998,4150000000
bra,1999,-1271613000
bra,2000,-3124089000
bra,2001,1828000
bra,2002,7356000
bra,2003,238000
bra,2004,-10090000
bra,2005,72789000
bra,2006,137906000
bra,2007,-41571000
bra,2008,612726831.1
bra,2009,6516412.8
bra,2010,598131142.1
bra,2011,74550870.8
bra,2012,160738185.3
bra,2013,137639553.6
bra,2014,144400579.1
bra,2015,-58517161.9
bra,2016,-124429913.8
bra,2017,-195849947.6
btn,1970,0
btn,1971,0
btn,1972,0
btn,1973,0
btn,1974,0
btn,1975,0
btn,1976,0
btn,1977,0
btn,1978,0
btn,1979,0
btn,1980,0
btn,1981,330352.4
btn,1982,835926.7
btn,1983,692793
btn,1984,765874.8
btn,1985,585322.6
btn,1986,63377.1
btn,1987,732192.2
btn,1988,0
btn,1989,593533.6
btn,1990,1610163.9
btn,1991,650060
btn,1992,1080405.8
btn,1993,1323780
btn,1994,625811.4
btn,1995,957376.8
btn,1996,450053.4
btn,1997,747216.8
btn,1998,333767.2
btn,1999,-283050.2
btn,2000,999805.8
btn,2001,588168.8
btn,2002,3317450.5
btn,2003,745560.4
btn,2004,64221.5
btn,2005,819923.6
btn,2006,-119184
btn,2007,3256515.3
btn,2008,1456403.8
btn,2009,-318778.7
btn,2010,5677679
btn,2011,1704171.4
btn,2012,1432404.1
btn,2013,2181462.6
btn,2014,1101519
btn,2015,1033953.2
btn,2016,-132055.6
btn,2017,-302309
bwa,1970,0
bwa,1971,0
bwa,1972,0
bwa,1973,0
bwa,1974,0
bwa,1975,2700000
bwa,1976,2700000
bwa,1977,0
bwa,1978,261000
bwa,1979,463000
bwa,1980,2345722.3
bwa,1981,5605622.8
bwa,1982,2579448.1
bwa,1983,4758908.3
bwa,1984,9292201.6
bwa,1985,13834140.2
bwa,1986,7121061.5
bwa,1987,-2545637.3
bwa,1988,3689972.4
bwa,1989,6371008.9
bwa,1990,4430489.2
bwa,1991,11142138.3
bwa,1992,-1380910
bwa,1993,20191598.6
bwa,1994,24466534.9
bwa,1995,8940252.4
bwa,1996,3529597.2
bwa,1997,-1263692.7
bwa,1998,-3765244.2
bwa,1999,-6747019.2
bwa,2000,-2453812.4
bwa,2001,-3541651.7
bwa,2002,-12428379.8
bwa,2003,-8433832.8
bwa,2004,-10489971.5
bwa,2005,-15542844.2
bwa,2006,-15829220
bwa,2007,-4127235.2
bwa,2008,25456430.1
bwa,2009,8320747.3
bwa,2010,-28370618.3
bwa,2011,-13123462.7
bwa,2012,-10897763.6
bwa,2013,-11901105.9
bwa,2014,-13944325.6
bwa,2015,-14844999.5
bwa,2016,-10941348.1
bwa,2017,-11237941.3
caf,1970,0
caf,1971,0
caf,1972,0
caf,1973,0
caf,1974,0
caf,1975,0
caf,1976,0
caf,1977,1548000
caf,1978,202000
caf,1979,0
caf,1980,0
caf,1981,1019312
caf,1982,2431393.9
caf,1983,1302521.7
caf,1984,7628099.1
caf,1985,5367370
caf,1986,9053620.5
caf,1987,9595096.1
caf,1988,5775887.6
caf,1989,1632892.7
caf,1990,1898379.3
caf,1991,4892989.6
caf,1992,1091368.4
caf,1993,6303762.6
caf,1994,873576.6
caf,1995,1623740.9
caf,1996,3613166
caf,1997,-1036390.6
caf,1998,-3182954.6
caf,1999,1628404.5
caf,2000,1938300.3
caf,2001,-1135294.8
caf,2002,0
caf,2003,0
caf,2004,-647770.2
caf,2005,-712077.9
caf,2006,-308995.6
caf,2007,-321487.5
caf,2008,-2676538.1
caf,2009,-2471836.1
caf,2010,66000
caf,2011,635555.1
caf,2012,4662465.5
caf,2013,-202413.9
caf,2014,763716.5
caf,2015,10104000
caf,2016,1022987.6
caf,2017,8349000
chn,1970,0
chn,1971,0
chn,1972,0
chn,1973,0
chn,1974,0
chn,1975,0
chn,1976,0
chn,1977,0
chn,1978,0
chn,1979,0
chn,1980,0
chn,1981,0
chn,1982,0
chn,1983,6400851.4
chn,1984,11351761.8
chn,1985,33447700.6
chn,1986,11722301.5
chn,1987,13343164.1
chn,1988,9228895.2
chn,1989,4845348.3
chn,1990,2316123
chn,1991,-2749985.9
chn,1992,8133291.9
chn,1993,30178839.7
chn,1994,-956434.3
chn,1995,1635335.4
chn,1996,-4140659.8
chn,1997,-8476851.2
chn,1998,1488595.9
chn,1999,38423709.5
chn,2000,194595532.2
chn,2001,-137825839
chn,2002,-14934068.8
chn,2003,-13758116.9
chn,2004,-201471001
chn,2005,-282490
chn,2006,-5279296.8
chn,2007,20842051.9
chn,2008,15665224.6
chn,2009,17710656.9
chn,2010,-51823808.4
chn,2011,-187430681.9
chn,2012,-173326649.3
chn,2013,-182499948.3
chn,2014,-180588447.1
chn,2015,-150448505.9
chn,2016,-148081697.8
chn,2017,-151093082.5
civ,1970,8321104.2
civ,1971,3373457.3
civ,1972,5115485.4
civ,1973,5132886
civ,1974,17589269.5
civ,1975,16956630.9
civ,1976,8979688
civ,1977,12254414.6
civ,1978,22768472.5
civ,1979,9066571.7
civ,1980,33844409.5
civ,1981,8440410.4
civ,1982,63538077.2
civ,1983,3565587.2
civ,1984,3493812.9
civ,1985,-3159758.9
civ,1986,894402.9
civ,1987,1603562.8
civ,1988,-15248915.3
civ,1989,-16054052.7
civ,1990,-13096369.1
civ,1991,3137678.1
civ,1992,480444.7
civ,1993,-3060106.3
civ,1994,-6282993
civ,1995,26230632.7
civ,1996,-8876101
civ,1997,-13848387.4
civ,1998,12890053.7
civ,1999,19070711.4
civ,2000,8075756.3
civ,2001,397316.5
civ,2002,-1931470.5
civ,2003,-4236861.3
civ,2004,111489.4
civ,2005,1813150.2
civ,2006,16824319.5
civ,2007,19669864
civ,2008,-14733180.8
civ,2009,35181898
civ,2010,81640452.2
civ,2011,54109620.7
civ,2012,51343451.8
civ,2013,86420585.1
civ,2014,53488611.3
civ,2015,18891675.2
civ,2016,21184593.3
civ,2017,100218663.6
cmr,1970,2396645.3
cmr,1971,6418715.8
cmr,1972,11016178.5
cmr,1973,1763244.6
cmr,1974,2392199.8
cmr,1975,8448524.7
cmr,1976,-1102717
cmr,1977,7637700.2
cmr,1978,20939640.3
cmr,1979,18755652.7
cmr,1980,20149680.5
cmr,1981,30212311.1
cmr,1982,1222053.6
cmr,1983,21626297.2
cmr,1984,1644108.8
cmr,1985,15029022
cmr,1986,16622523.4
cmr,1987,9165389
cmr,1988,-6508745.9
cmr,1989,151359.1
cmr,1990,34324099.7
cmr,1991,-3382634.8
cmr,1992,-1330432.6
cmr,1993,-549134.4
cmr,1994,441528.2
cmr,1995,1051854.9
cmr,1996,-18243610.3
cmr,1997,-46904392
cmr,1998,-25222241.8
cmr,1999,-14501105.1
cmr,2000,33446814.5
cmr,2001,-1913875.7
cmr,2002,-11441260.1
cmr,2003,5278247.4
cmr,2004,163766.1
cmr,2005,-15086205
cmr,2006,12312908.1
cmr,2007,34700202.4
cmr,2008,18706821.4
cmr,2009,28818269.9
cmr,2010,2125204.9
cmr,2011,-3832889.9
cmr,2012,30553348.2
cmr,2013,36557407
cmr,2014,40427186.3
cmr,2015,72737958.2
cmr,2016,70893145.6
cmr,2017,56686312.7
cod,1970,0
cod,1971,2581551.9
cod,1972,16823049.3
cod,1973,9565216
cod,1974,-4623922.8
cod,1975,-2182338.5
cod,1976,-2468369.7
cod,1977,15695140.6
cod,1978,14339122.5
cod,1979,-2693418.9
cod,1980,9175119.4
cod,1981,7946785.7
cod,1982,23141863.5
cod,1983,29820625.2
cod,1984,8035458.3
cod,1985,7209394.4
cod,1986,4692039.8
cod,1987,10954223.2
cod,1988,23500813.2
cod,1989,695292.4
cod,1990,-4304239.2
cod,1991,38381533.9
cod,1992,10178358.7
cod,1993,-418917.7
cod,1994,-429618.8
cod,1995,0
cod,1996,0
cod,1997,0
cod,1998,0
cod,1999,0
cod,2000,0
cod,2001,0
cod,2002,0
cod,2003,-849157.9
cod,2004,-10898841.8
cod,2005,-10905477.3
cod,2006,-13791405.4
cod,2007,-8258347.4
cod,2008,-15432772.6
cod,2009,3453961
cod,2010,3201918.5
cod,2011,-46759976.6
cod,2012,-13259461.8
cod,2013,59179524.1
cod,2014,-29369475.7
cod,2015,26909476.2
cod,2016,-16822408.9
cod,2017,-37122509.9
cog,1970,0
cog,1971,0
cog,1972,0
cog,1973,0
cog,1974,0
cog,1975,0
cog,1976,54697.4
cog,1977,1870158.7
cog,1978,2928859
cog,1979,16099671.5
cog,1980,10702439.4
cog,1981,6028442
cog,1982,4042395
cog,1983,97575173.9
cog,1984,8661800.3
cog,1985,14231078.7
cog,1986,5419836.1
cog,1987,4036873
cog,1988,-8009918.7
cog,1989,-3955776.3
cog,1990,-11518283.9
cog,1991,-13771669.7
cog,1992,-16681417
cog,1993,-27108449.3
cog,1994,3611743.1
cog,1995,-1079134.7
cog,1996,-6846789.1
cog,1997,-845294.6
cog,1998,-744653.4
cog,1999,-676197.1
cog,2000,-790555.8
cog,2001,24690400.8
cog,2002,-2354134.7
cog,2003,-3351696
cog,2004,-19764142.4
cog,2005,5892627
cog,2006,-9829745.8
cog,2007,3835289.3
cog,2008,1648465.1
cog,2009,-2962872.3
cog,2010,-6875606.4
cog,2011,-4527275.4
cog,2012,-2119615.2
cog,2013,3192290
cog,2014,-1333966.7
cog,2015,2050979.3
cog,2016,6165506.3
cog,2017,10420720.3
col,1970,0
col,1971,0
col,1972,0
col,1973,0
col,1974,0
col,1975,788000
col,1976,2437000
col,1977,6098000
col,1978,2709000
col,1979,155000
col,1980,866000
col,1981,-1335000
col,1982,24250000
col,1983,-4015000
col,1984,-2993000
col,1985,-2912000
col,1986,-4241000
col,1987,-4586000
col,1988,-3532000
col,1989,-5022000
col,1990,-5129000
col,1991,-2958000
col,1992,0
col,1993,0
col,1994,17500000
col,1995,0
col,1996,11000000
col,1997,60617000
col,1998,210618000
col,1999,102852000
col,2000,-8205000
col,2001,344966000
col,2002,248560000
col,2003,159219000
col,2004,115318000
col,2005,75710000
col,2006,-151936000
col,2007,-285913000
col,2008,-117351000
col,2009,-60020200
col,2010,-28742100
col,2011,136575680
col,2012,-107746099.9
col,2013,51893340
col,2014,-122566000
col,2015,141769985.5
col,2016,390465338.4
col,2017,122701526.7
com,1970,0
com,1971,0
com,1972,0
com,1973,0
com,1974,0
com,1975,0
com,1976,10500000
com,1977,256000
com,1978,244000
com,1979,500000
com,1980,1657691.8
com,1981,581340.7
com,1982,2803451.4
com,1983,3385971.6
com,1984,3243547.1
com,1985,3920865.5
com,1986,4473434.4
com,1987,1029977
com,1988,1372280.6
com,1989,34612.1
com,1990,97750.2
com,1991,-35270.1
com,1992,-983748.5
com,1993,690165.6
com,1994,-113404.6
com,1995,-6000
com,1996,3071784.3
com,1997,61706.7
com,1998,448620.2
com,1999,310760.4
com,2000,-418521.9
com,2001,-525129.9
com,2002,-1954585.5
com,2003,474784
com,2004,-149053.7
com,2005,273585.9
com,2006,-255425.2
com,2007,-547058.9
com,2008,-170171.8
com,2009,-212501.9
com,2010,-337394
com,2011,-346725.4
com,2012,-304128.4
com,2013,-451068.6
com,2014,-422375.6
com,2015,-1684546.2
com,2016,-2838499.2
com,2017,-2000
cpv,1970,0
cpv,1971,0
cpv,1972,0
cpv,1973,0
cpv,1974,0
cpv,1975,0
cpv,1976,0
cpv,1977,0
cpv,1978,0
cpv,1979,0
cpv,1980,0
cpv,1981,4409325.6
cpv,1982,862928.9
cpv,1983,1093520.3
cpv,1984,4573154.2
cpv,1985,3502045.2
cpv,1986,2106000
cpv,1987,-524000
cpv,1988,1706027.2
cpv,1989,-806668.9
cpv,1990,-1146598.5
cpv,1991,-1733469
cpv,1992,1371344.3
cpv,1993,4720760.1
cpv,1994,2104774.1
cpv,1995,-70019.7
cpv,1996,98578.5
cpv,1997,2539834.3
cpv,1998,331064.7
cpv,1999,4239556.4
cpv,2000,-338420.3
cpv,2001,-2106118
cpv,2002,-2517826.9
cpv,2003,4085246.3
cpv,2004,3549187.3
cpv,2005,4924556.9
cpv,2006,768744.7
cpv,2007,-2637.7
cpv,2008,8723281.6
cpv,2009,9978135.2
cpv,2010,17343125.4
cpv,2011,-1953974.2
cpv,2012,5146360.9
cpv,2013,1980898.3
cpv,2014,10057741.4
cpv,2015,20424203.4
cpv,2016,21406458.5
cpv,2017,-3168541.6
cri,1970,4153000
cri,1971,5744000
cri,1972,7916000
cri,1973,7702000
cri,1974,7275000
cri,1975,23833000
cri,1976,22151000
cri,1977,19506000
cri,1978,23585000
cri,1979,24778000
cri,1980,8712000
cri,1981,6066000
cri,1982,-576000
cri,1983,-10782000
cri,1984,4381000
cri,1985,-9721000
cri,1986,-9290905
cri,1987,13916251.8
cri,1988,9327000
cri,1989,-27320574.3
cri,1990,14796759.2
cri,1991,32521777.9
cri,1992,-5569138.7
cri,1993,35323784.4
cri,1994,21963937
cri,1995,-53269116
cri,1996,208257029.9
cri,1997,-14326848
cri,1998,71823600.8
