geo,time,nv_agr_totl_cd
arg,2018,27415953896.1333
arg,2019,27120471404.65209
arm,2012,1902205025.83606
arm,2013,2050215843.39069
arm,2014,2098075398.18975
arm,2015,1817614014.78035
arm,2016,1728561492.24893
arm,2017,1728457123.06439
arm,2018,1736925086.52908
arm,2019,1639144201.90777
atg,1977,3852264.81481
atg,1978,3949817.40741
atg,1979,3902447.03704
atg,1980,4035066.66667
atg,1981,4373347.40741
atg,1982,4436734.81481
atg,1983,4880199.25926
atg,1984,4245227.03704
atg,1985,5126490
atg,1986,5434985.92593
atg,1987,6436933.33333
atg,1988,7046851.85185
atg,1989,7487162.59259
atg,1990,8181481.48148
atg,1991,8574074.07407
atg,1992,9000000
atg,1993,9340740.74074
atg,1994,9292592.59259
atg,1995,9485185.18519
atg,1996,10237037.03704
atg,1997,11700000
atg,1998,12129629.62963
atg,1999,12777777.77778
atg,2000,13196296.2963
atg,2001,12914814.81481
atg,2002,14096296.2963
atg,2003,14970370.37037
atg,2004,14807407.40741
atg,2005,17966666.66667
atg,2006,19125925.92593
atg,2007,21081481.48148
atg,2008,21203703.7037
atg,2009,18322222.22222
atg,2010,18762962.96296
atg,2011,21992592.59259
atg,2012,22785185.18519
atg,2013,23833333.33333
atg,2014,20692592.59259
atg,2015,21551851.85185
atg,2016,22525925.92593
atg,2017,26329629.62963
atg,2018,27877777.77778
atg,2019,29251851.85185
aus,1990,13081185071.1812
aus,1991,10352405619.6531
aus,1992,9920018457.27909
aus,1993,10167931422.1473
aus,1994,10791421653.4071
aus,1995,11095931095.9311
aus,1996,13578907435.5083
aus,1997,14094537486.3046
aus,1998,12122363155.3958
aus,1999,11896854242.3863
aus,2000,12951077058.3433
aus,2001,13255876355.0499
aus,2002,15580786940.1423
aus,2003,13474665113.5702
aus,2004,18755157205.8614
aus,2005,19993234100.1353
aus,2006,20342917041.0303
aus,2007,18777577137.4735
aus,2008,24649059982.09489
aus,2009,21262700633.19101
aus,2010,25187175195.9834
aus,2011,31795326826.3827
aus,2012,34861827180.86201
aus,2013,35919770185.6982
aus,2014,32522721013.4949
aus,2015,32070887761.045
aus,2016,29050080069.8792
aus,2017,35946903989.7428
aus,2018,35225176342.9192
aus,2019,29629523673.2942
aut,1976,2193673391.11759
aut,1977,2273237865.29015
aut,1978,2739367952.24107
aut,1979,3171115800.3088
aut,1980,3550198893.85237
aut,1981,2817881458.44133
aut,1982,2598724691.45761
aut,1983,2460920024.51356
aut,1984,2435472801.04532
aut,1985,2175389731.31152
aut,1986,3195860297.43128
aut,1987,3970277535.91641
aut,1988,4064799955.42182
aut,1989,4008554342.17369
aut,1990,5155570615.99903
aut,1991,4885844431.34944
aut,1992,4785919108.43977
aut,1993,4196808233.76316
aut,1994,4826931694.97651
aut,1995,5203043537.60065
aut,1996,4703431245.12607
aut,1997,4054684857.36836
aut,1998,3914150733.6594
aut,1999,3740411250.79906
aut,2000,3241883176.70905
aut,2001,3296930648.76958
aut,2002,3334613212.87408
aut,2003,3904322799.09707
aut,2004,4442773777.00521
aut,2005,3979380674.04552
aut,2006,4378697779.45051
aut,2007,5505392827.81276
aut,2008,5775509008.3492
aut,2009,4589247013.05918
aut,2010,4966565222.5306
aut,2011,6043940011.81821
aut,2012,5521309685.95811
aut,2013,5396163384.78651
aut,2014,5307226845.25444
aut,2015,4313737416.77225
aut,2016,4392063844.91071
aut,2017,5051053069.85883
aut,2018,5162519020.51764
aut,2019,4831842294.98038
aze,1990,2347432022.47833
aze,1991,2680157916.41464
aze,1992,1300727227.59261
aze,1993,1076507760.63648
aze,1994,1071915726.54823
aze,1995,773631285.07491
aze,1996,792955126.71472
aze,1997,797616060.22585
aze,1998,806927181.23182
aze,1999,842927066.0572
aze,2000,848093340.5563
aze,2001,846880704.39171
aze,2002,870191318.65871
aze,2003,904092852.77947
aze,2004,953800753.02737
aze,2005,1211656441.71779
aze,2006,1487911349.89926
aze,2007,2161519636.40601
aze,2008,2721518987.34177
aze,2009,2711495396.86489
aze,2010,2933225364.39517
aze,2011,3347853615.29695
aze,2012,3581593686.35438
aze,2013,3979859783.30147
aze,2014,4002550044.62578
aze,2015,3278742924.06793
aze,2016,2122516763.80272
aze,2017,2291482686.49779
aze,2018,2455705882.35294
aze,2019,2746823529.41176
bdi,1970,158580571.42857
bdi,1971,163745142.85714
bdi,1972,149990857.14286
bdi,1973,192688626.19649
bdi,1974,210728888.88889
bdi,1975,258080000
bdi,1976,266695652.17391
bdi,1977,304321111.11111
bdi,1978,329302222.22222
bdi,1979,421235555.55556
bdi,1980,529504444.44444
bdi,1981,563428888.88889
bdi,1982,533083333.33333
bdi,1983,579172673.48037
bdi,1984,539571464.37223
bdi,1985,643436075.89693
bdi,1986,631141280.54655
bdi,1987,572028164.45452
bdi,1988,521887531.60725
bdi,1989,524904359.44462
bdi,1990,578015240.43094
bdi,1991,567331265.52919
bdi,1992,519907053.66701
bdi,1993,442751235.58484
bdi,1994,376786470.51606
bdi,1995,420406953.93141
bdi,1996,463898280.7597
bdi,1997,412720733.0779
bdi,1998,398073934.18613
bdi,1999,384930042.9413
bdi,2000,383945638.22554
bdi,2001,384414355.99446
bdi,2002,357673239.57947
bdi,2003,336156027.69208
bdi,2004,383516660.67163
bdi,2005,456319715.31944
bdi,2006,517470094.78911
bdi,2007,473777017.69446
bdi,2008,612575386.43295
bdi,2009,654174611.30866
bdi,2010,780960656.21216
bdi,2011,820648569.75403
bdi,2012,826470275.05474
bdi,2013,940617743.99283
bdi,2014,945892920.6542
bdi,2015,952454112.33029
bdi,2016,933599040.79875
bdi,2017,905583107.53562
bdi,2018,881071636.90209
bdi,2019,870491231.12342
bel,1995,3763409961.68582
bel,1996,3708664495.11401
bel,1997,3388362652.23275
bel,1998,3246276950.43343
bel,1999,2778393351.80055
bel,2000,2777777777.77778
bel,2001,2624071588.36689
bel,2002,2656785243.74177
bel,2003,3267268623.02483
bel,2004,3769803824.18674
bel,2005,3241263524.43726
bel,2006,3700915819.84694
bel,2007,4174240350.39693
bel,2008,3670133294.27274
bel,2009,3106001667.12976
bel,2010,3679780909.30592
bel,2011,3386921813.3545
bel,2012,3876300658.93303
bel,2013,3553299308.43583
bel,2014,3410369081.13217
bel,2015,3172263706.88251
bel,2016,2989706833.76853
bel,2017,3343856282.35295
bel,2018,3073670302.66666
bel,2019,3338496883.13725
ben,1960,104406729.17199
ben,1961,108864073.69156
ben,1962,105708327.16021
ben,1963,111013027.29123
ben,1964,122843599.81259
ben,1965,129355604.26
ben,1966,136764159.97499
ben,1967,128861320.42606
ben,1968,126835486.64248
ben,1969,127327023.78745
ben,1970,121199799.49574
ben,1971,115123488.27792
ben,1972,140460804.68964
ben,1973,169590996.3336
ben,1974,174903153.11666
ben,1975,206707115.15732
ben,1976,231847136.54083
ben,1977,238928984.77164
ben,1978,320842391.00329
ben,1979,415096554.83975
ben,1980,497918402.91254
ben,1981,421739847.97493
ben,1982,412043218.28279
ben,1983,363191694.08974
ben,1984,350149114.31728
ben,1985,329875811.94089
ben,1986,449879706.64086
ben,1987,519969954.40822
ben,1988,557042148.9873
ben,1989,568721864.60352
ben,1990,679224884.37727
ben,1991,696122784.30623
ben,1992,575422295.86259
ben,1993,776066895.84006
ben,1994,516082554.77664
ben,1995,717933119.8898
ben,1996,843043770.29606
ben,1997,811642072.03599
ben,1998,897990615.84353
ben,1999,901893351.96365
ben,2000,826591319.54252
ben,2001,917518634.69654
ben,2002,1059636178.63258
ben,2003,1305174327.68015
ben,2004,1638770075.53501
ben,2005,1752172580.29443
ben,2006,1871646666.09676
ben,2007,2200370744.64578
ben,2008,2615087949.60667
ben,2009,2616847192.94058
ben,2010,2464041236.3279
ben,2011,2758556352.63426
ben,2012,2871014093.84234
ben,2013,3163936160.91206
ben,2014,3403290726.03079
ben,2015,3005573130.57235
ben,2016,3280775611.97532
ben,2017,3618577142.21035
ben,2018,4002712282.26421
ben,2019,3867618428.96893
bfa,1960,127169376.14169
bfa,1961,134169238.29029
bfa,1962,143699514.06819
bfa,1963,151680604.10675
bfa,1964,158717022.3212
bfa,1965,149775090.19187
bfa,1966,157359681.60001
bfa,1967,150605839.24693
bfa,1968,145472008.51818
bfa,1969,153140095.12984
bfa,1970,139867732.30836
bfa,1971,147615010.58265
bfa,1972,184584163.00437
bfa,1973,198373522.97622
bfa,1974,231534116.92174
bfa,1975,271334014.4247
bfa,1976,283349817.78645
bfa,1977,321522352.28322
bfa,1978,444454693.83016
bfa,1979,513702854.34107
bfa,1980,548650455.91267
bfa,1981,529271802.22823
bfa,1982,482812661.47748
bfa,1983,441914271.80593
bfa,1984,416048962.98625
bfa,1985,526359972.3013
bfa,1986,597867380.25543
bfa,1987,659201131.64291
bfa,1988,746793173.83822
bfa,1989,722627174.16041
bfa,1990,866814538.57221
bfa,1991,934032478.82274
bfa,1992,645416035.55219
bfa,1993,704993567.31017
bfa,1994,624456113.11578
bfa,1995,790409692.78876
bfa,1996,940965777.89489
bfa,1997,825813763.37594
bfa,1998,1025572180.40053
bfa,1999,916990205.64516
bfa,2000,736644852.31417
bfa,2001,858861619.17221
bfa,2002,955302441.12408
bfa,2003,1230749774.01175
bfa,2004,1274683277.32877
bfa,2005,1645435115.68521
bfa,2006,1651847064.92178
bfa,2007,1665418841.17228
bfa,2008,2581591814.34978
bfa,2009,2193019869.29861
bfa,2010,2440804392.65367
bfa,2011,2783741332.28194
bfa,2012,2983995613.02054
bfa,2013,3178379707.5357
bfa,2014,3303626747.59442
bfa,2015,2677981508.14674
bfa,2016,2786728643.80627
bfa,2017,2903999902.17972
bfa,2018,3704941104.13874
bfa,2019,3225931107.28421
bgd,1960,2456965881.55346
bgd,1961,2793629764.01142
bgd,1962,2897349426.55739
bgd,1963,3039893212.56091
bgd,1964,2873828364.99186
bgd,1965,3119808334.38595
bgd,1966,3474042132.81254
bgd,1967,4051301630.71183
bgd,1968,4007943132.43443
bgd,1969,4694023271.8437
bgd,1970,4906563909.23297
bgd,1971,4466180155.89572
bgd,1972,3748417450
bgd,1973,4580228698.11078
bgd,1974,7086626349.48531
bgd,1975,12049056624.6057
bgd,1976,5252244444.44444
bgd,1977,4719224479.63801
bgd,1978,7205399623.01587
bgd,1979,8164407614.98029
bgd,1980,5953613619.14402
bgd,1981,6470084405.22338
bgd,1982,5824699760.96672
bgd,1983,5466910661.11296
bgd,1984,6565272658.03
bgd,1985,7353379302.28677
bgd,1986,7048070139.58723
bgd,1987,7936685184.58739
bgd,1988,8324326071.43874
bgd,1989,8796164868.26308
bgd,1990,9634281503.25936
bgd,1991,9806409383.7535
bgd,1992,9676763806.36605
bgd,1993,9061453232.80423
bgd,1994,9024856144.6384
bgd,1995,10359209305.9701
bgd,1996,10804474327.6284
bgd,1997,11214941451.9906
bgd,1998,11290220264.3172
bgd,1999,11617096505.8236
bgd,2000,12124627310.6738
bgd,2001,11796200889.5478
bgd,2002,11264478495.5598
bgd,2003,11919119170.9845
bgd,2004,12544436894.8531
bgd,2005,12896276422.7642
bgd,2006,12951865409.4699
bgd,2007,14176120157.8338
bgd,2008,16123160740.4168
bgd,2009,17528446091.9968
bgd,2010,19598804913.9026
bgd,2011,21624020462.3123
bgd,2012,21573710617.1092
bgd,2013,23238437547.30509
bgd,2014,26540719629.9561
bgd,2015,28838474121.03399
bgd,2016,31098972568.1707
bgd,2017,33494903784.001
bgd,2018,35828739931.43079
bgd,2019,38366856918.8937
bgr,1980,2860538461.53846
bgr,1981,3303500000
bgr,1982,3322533333.33333
bgr,1983,2398333333.33333
bgr,1984,2782222222.22222
bgr,1985,2036105263.15789
bgr,1986,2616117647.05882
bgr,1987,3314846153.84615
bgr,1988,2584764705.88235
bgr,1989,2405944444.44444
bgr,1990,3661363636.36364
bgr,1991,1684274193.54839
bgr,1992,1202525773.19588
bgr,1993,1075869565.21739
bgr,1994,1114391143.91144
bgr,1995,1749940476.19048
bgr,1996,1179331084.87915
bgr,1997,2317156786.96712
bgr,1998,2015851511.02022
bgr,1999,1765913914.1318
bgr,2000,1453131917.29854
bgr,2001,1503912207.62576
bgr,2002,1592809821.85845
bgr,2003,1923268886.70861
bgr,2004,2210913592.78776
bgr,2005,2175584778.60365
bgr,2006,2095891104.98301
bgr,2007,2066918824.35269
bgr,2008,3197853563.6826
bgr,2009,2203604179.99573
bgr,2010,2020117097.6039
bgr,2011,2663658727.33736
bgr,2012,2381348883.04862
bgr,2013,2492723262.75787
bgr,2014,2573525980.19265
bgr,2015,2037651892.99479
bgr,2016,2165194004.52489
bgr,2017,2379283779.89052
bgr,2018,2231962582.98129
bgr,2019,2218900973.09674
bhr,1980,30246749.80101
bhr,1981,35106382.97872
bhr,1982,38563829.78723
bhr,1983,43085106.38298
bhr,1984,43617021.2766
bhr,1985,43617021.2766
bhr,1986,41778723.40426
bhr,1987,45538031.91489
bhr,1988,43705319.14894
bhr,1989,43856914.89362
bhr,1990,40155319.14894
bhr,1991,40721542.55319
bhr,1992,43229787.23404
bhr,1993,44273936.17021
bhr,1994,47900000
bhr,1995,50477659.57447
bhr,2006,49734042.55319
bhr,2007,63510638.29787
bhr,2008,68085106.38298
bhr,2009,77367021.2766
bhr,2010,76542553.19149
bhr,2011,83696808.51064
bhr,2012,84787234.04255
bhr,2013,89414893.61702
bhr,2014,100132978.7234
bhr,2015,98191489.3617
bhr,2016,107074468.08511
bhr,2017,103085106.38298
bhr,2018,108856382.97872
bhr,2019,108670212.76596
bhs,1984,41700000
bhs,1985,44200000
bhs,1986,44800000
bhs,1987,49600000
bhs,1989,61623000
bhs,1990,69922000
bhs,1991,88162000
bhs,1992,82793000
bhs,1993,76103000
bhs,1994,87181000
bhs,1995,97183000
bhs,1996,95527000
bhs,1997,98900000
bhs,1998,94200000
bhs,1999,97400000
bhs,2000,108600000
bhs,2001,99700000
bhs,2002,134400000
bhs,2003,119500000
bhs,2004,105200000
bhs,2005,104700000
bhs,2006,119000000
bhs,2007,116100000
bhs,2008,109800000
bhs,2009,90800000
bhs,2010,110800000
bhs,2011,110000000
bhs,2012,115000000
bhs,2013,97200000
bhs,2014,93400000
bhs,2015,96500000
bhs,2016,104200000
bhs,2017,95900000
bhs,2018,88300000
bhs,2019,81200000
bih,1994,450246913.58025
bih,1995,386380573.58175
bih,1996,576711390.21797
bih,1997,643230494.20449
bih,1998,657042109.45048
bih,1999,621468409.58606
bih,2000,490222797.92746
bih,2001,509800969.98536
bih,2002,550332050.04812
bih,2003,614459896.13387
bih,2004,939883428.57143
bih,2005,931210020.98302
bih,2006,1036152908.7294
bih,2007,1215746675.9972
bih,2008,1377506740.56321
bih,2009,1246460686.12828
bih,2010,1167464617.05153
bih,2011,1259963039.30628
bih,2012,1057327552.22704
bih,2013,1243662344.71523
bih,2014,1104417989.41799
bih,2015,1011302523.39098
bih,2016,1077274475.4256
bih,2017,1012822404.0567
bih,2018,1187887748.94387
bih,2019,1128753935.09244
blr,1990,4968000000
blr,1991,4000000000
blr,1992,3888888888.88889
blr,1993,2793388429.75207
blr,1994,2029204431.01712
blr,1995,2203001634.32544
blr,1996,2228076923.07692
blr,1997,1895740255.73872
blr,1998,1836043184.18314
blr,1999,1541655468.42095
blr,2000,1540755557.2971
blr,2001,1278776978.41727
blr,2002,1478168620.88219
blr,2003,1539541686.98196
blr,2004,2048333333.33333
blr,2005,2573259052.92479
blr,2006,3170209790.20979
blr,2007,3759459459.45946
blr,2008,5265917602.99625
blr,2009,4136770497.67275
blr,2010,5087948976.1665
blr,2011,4941708542.71357
blr,2012,5340890008.39631
blr,2013,5142792792.79279
blr,2014,5755770735.52426
blr,2015,3547218385.03077
blr,2016,3290611178.12626
blr,2017,4140506132.58811
blr,2018,3956124852.76796
blr,2019,4279711253.46591
blz,1978,39500000
blz,1979,42600000
blz,1980,45278871.86779
blz,1981,43907133.89048
blz,1982,34680262.77279
blz,1983,35715055.59877
blz,1984,38007203.96339
blz,1985,36927695.89709
blz,1986,41331317.54953
blz,1987,53536579.95179
blz,1988,57969483.44435
blz,1989,63827925.40462
blz,1990,71101969.49357
blz,1991,70554350
blz,1992,79826050
blz,1993,81513800
blz,1994,84741250
blz,1995,95711000
blz,1996,98106700
blz,1997,97728900
blz,1998,98372750
blz,1999,110384500
blz,2000,121892700
blz,2001,114233900
blz,2002,118301650
blz,2003,143551900
blz,2004,151615100
blz,2005,148274250
blz,2006,154909300
blz,2007,148826100
blz,2008,150222750
blz,2009,148146950
blz,2010,160621450
blz,2011,170189500
blz,2012,204458000
blz,2013,216563850
blz,2014,228810250
blz,2015,221612050
blz,2016,184978000
blz,2017,205778150
blz,2018,178950500
blz,2019,179754850
bmu,1996,21563100
bmu,1997,23462600
bmu,1998,21915200
bmu,1999,23271000
bmu,2000,23281000
bmu,2001,25481000
bmu,2002,31319000
bmu,2003,34407000
bmu,2004,37858000
bmu,2005,39025000
bmu,2010,18981000
bmu,2011,19755000
bmu,2012,17948000
bmu,2013,21226000
bmu,2014,13541000
bmu,2015,15165000
bmu,2016,21184000
bmu,2017,19620000
bmu,2018,16980000
bmu,2019,16397000
bol,1970,198400673.40067
bol,1971,217424242.42424
bol,1972,242121098.1572
bol,1973,254122938.53073
bol,1974,446226886.55672
bol,1975,501249375.31234
bol,1976,563168415.7921
bol,1977,651224387.8061
bol,1978,695102448.77561
bol,1979,798057177.02529
bol,1980,774877650.89723
bol,1981,1019575856.44372
bol,1982,905235852.95848
bol,1983,1053404135.9064
bol,1984,1329119777.03442
bol,1985,1022523515.49557
bol,1986,670448916.73084
bol,1987,708549529.16271
bol,1988,723452498.46824
bol,1989,719806589.19337
bol,1990,747349061.51009
bol,1991,830456906.66369
bol,1992,812957825.91975
bol,1993,840013364.2822
bol,1994,911798073.80154
bol,1995,997834718.66342
bol,1996,1049235998.89646
bol,1997,1182372532.97299
bol,1998,1072851853.86835
bol,1999,1098434725.75872
bol,2000,1088857604.91631
bol,2001,1079214003.54175
bol,2002,1024164993.0265
bol,2003,1085238275.53792
bol,2004,1168832913.30645
bol,2005,1126096130.71993
bol,2006,1252553672.17535
bol,2007,1313482015.48808
bol,2008,1741200419.98812
bol,2009,1933826638.17664
bol,2010,2041578158.51302
bol,2011,2341089130.30829
bol,2012,2657574739.84731
bol,2013,3055810019.28027
bol,2014,3213900497.14243
bol,2015,3379053352.34863
bol,2016,3791860331.04654
bol,2017,4347002547.8078
bol,2018,4625797181.9544
bol,2019,4998127218.53273
bra,1960,2679301006.89669
bra,1961,2604792800.57867
bra,1962,3095469467.44058
bra,1963,3482148271.75638
bra,1964,3359593665.25553
bra,1965,3633362054.60904
bra,1966,3603489773.5958
bra,1967,3980945162.09314
bra,1968,4006319533.33873
bra,1969,4148971365.68338
bra,1970,4390904238.75018
bra,1971,5419467730.85808
bra,1972,6479656891.15567
bra,1973,9074168979.6725
bra,1974,11805727206.0522
bra,1975,13215473676.3705
bra,1976,17488792499.4264
bra,1977,22780422683.1598
bra,1978,20635507897.7901
bra,1979,22271744190.9144
bra,1980,23384778420.9235
bra,1981,25397776715.1497
bra,1982,22711381551.5812
bra,1983,19977112648.1064
bra,1984,21839449808.1673
bra,1985,23417382758.3592
bra,1986,26626058417.942
bra,1987,26493865934.7073
bra,1988,30206070508.5321
bra,1989,35927000000
bra,1990,31751335800
bra,1991,40927000000
bra,1992,27160437500
bra,1993,28735214285.7143
bra,1994,47642734240.5756
bra,1995,38555020050.1253
bra,1996,40551829370.21189
bra,1997,41378317810.7607
bra,1998,41027248858.2507
bra,1999,27847482779.5228
bra,2000,31135495435.9115
bra,2001,26855703596.6329
bra,2002,27812342556.8938
bra,2003,34432618979.5255
bra,2004,37918873880.3419
bra,2005,41471224819.2573
bra,2006,48404365558.77351
bra,2007,61708034307.43161
bra,2008,77462742501.90862
bra,2009,74628708112.43367
bra,2010,90911778080.94592
bra,2011,113596365375.418
bra,2012,102757155291.588
bra,2013,111447057186.58701
bra,2014,106236719082.02301
bra,2015,77840031260.3324
bra,2016,87834044625.2112
bra,2017,94933571473.33459
bra,2018,83310756445.34462
bra,2019,81621689567.75259
brb,1975,46277412.00931
brb,1976,38326180.25751
brb,1977,45697129.75882
brb,1978,45592402.92348
brb,1979,54591557.699
brb,1980,75672450.65381
brb,1981,64077959.52866
brb,1982,60657286.33222
brb,1983,67419082.18565
brb,1984,69208969.32332
brb,1985,68612340.27743
brb,1986,72788743.59867
brb,1987,85317953.56237
brb,1988,85964301.69542
brb,1989,74678068.91065
brb,1990,69308407.49764
brb,1991,69855317.45637
brb,1992,67250000
brb,1993,66424700.4425
brb,1994,52503356.03838
brb,1995,70998856.461
brb,1996,78804753.14473
brb,1997,66772734.0526
brb,1998,56182568.48804
brb,1999,68910654.80038
brb,2000,61050000
brb,2001,64700000
brb,2002,58700000
brb,2003,63500000
brb,2004,56600000
brb,2005,60600000
brn,1974,14362509.74599
brn,1975,15603255.5982
brn,1976,15784361.34046
brn,1977,17627285.39805
brn,1978,21108179.41953
brn,1979,25292007.72556
brn,1980,31290864.93555
brn,1981,30292990.01278
brn,1982,35981308.41121
brn,1983,37860861.3346
brn,1984,40316909.66199
brn,1985,42725330.66679
brn,1986,45467070.81841
brn,1987,53181386.51472
brn,1988,59630292.18843
brn,1989,28707173.2554
brn,1990,34013517.24138
brn,1991,37833005.32531
brn,1992,40379987.72253
brn,1993,44232145.06746
brn,1994,48995286.10711
brn,1995,54986947.93283
brn,1996,57402836.87943
brn,1997,63789129.84914
brn,1998,57132648.18356
brn,1999,56809085.54572
brn,2000,61476624.12993
brn,2001,63548138.63928
brn,2002,63900871.21635
brn,2003,80143496.72827
brn,2004,88756892.67542
brn,2005,90223624.12882
brn,2006,80999433.57039
brn,2007,84466856.87745
brn,2008,91518487.15778
brn,2009,97552591.77781
brn,2010,100476714.3381
brn,2011,106526750.9341
brn,2012,124839948.78361
brn,2013,123881074.1688
brn,2014,147513812.1547
brn,2015,142555822.24162
brn,2016,137224498.66068
brn,2017,131765732.4933
brn,2018,138064496.99755
brn,2019,132815936.07975
btn,1980,58203193.38422
btn,1981,59586916.85912
btn,1982,61765560.2537
btn,1983,68610712.87129
btn,1984,70532139.08451
btn,1985,73415222.31205
btn,1986,83360681.99841
btn,1987,90554807.09877
btn,1988,106483160.91954
btn,1989,97032600.12323
btn,1990,103059954.31182
btn,1991,82222436.23571
btn,1992,83827573.30247
btn,1993,73855378.81273
btn,1994,90521852.08798
btn,1995,93476805.42707
btn,1996,95451309.62461
btn,1997,109840773.89149
btn,1998,107413691.22637
btn,1999,110345766.3725
btn,2000,103005529.59502
btn,2001,106901269.33672
btn,2002,120844350.95659
btn,2003,133715684.84328
btn,2004,148312023.38923
btn,2005,160981297.05215
btn,2006,169440141.69996
btn,2007,195541100.64452
btn,2008,201126623.9438
btn,2009,199791276.98826
btn,2010,228840120.89455
btn,2011,254046453.32705
btn,2012,248737735.13582
btn,2013,247472138.88576
btn,2014,276803714.59704
btn,2015,289256829.49375
btn,2016,310775914.38687
btn,2017,368378522.64072
btn,2018,391284480.8048
