geo,time,ny_adj_dmin_cd
arm,1977,0
arm,1978,0
arm,1979,0
arm,1980,0
arm,1981,0
arm,1982,0
arm,1983,0
arm,1984,0
arm,1985,0
arm,1986,0
arm,1987,0
arm,1988,0
arm,1989,0
arm,1990,0
arm,1991,0
arm,1992,595231.19704
arm,1993,428308.15165
arm,1994,3985129.5637
arm,1995,5215472.60312
arm,1996,2838339.01224
arm,1997,2856003.40348
arm,1998,1051136.51678
arm,1999,1683595.46214
arm,2000,3134379.64085
arm,2001,3661650.92333
arm,2002,10877393.56151
arm,2003,105539.5863
arm,2004,0
arm,2005,0
arm,2006,0
arm,2007,0
arm,2008,0
arm,2009,1788145.54198
arm,2010,126037735.99712
arm,2011,155223016.27578
arm,2012,70276986.86514
arm,2013,56202602.14621
arm,2014,4268983.3887
arm,2015,28458011.70818
arm,2016,0
arm,2017,0
arm,2018,52325780.49897
arm,2019,130329815.17033
arm,2020,109114718.99078
asm,1970,0
asm,1971,0
asm,1972,0
asm,1973,0
asm,1974,0
asm,1975,0
asm,1976,0
asm,1977,0
asm,1978,0
asm,1979,0
asm,1980,0
asm,1981,0
asm,1982,0
asm,1983,0
asm,1984,0
asm,1985,0
asm,1986,0
asm,1987,0
asm,1988,0
asm,1989,0
asm,1990,0
asm,1991,0
asm,1992,0
asm,1993,0
asm,1994,0
asm,1995,0
asm,1996,0
asm,1997,0
asm,1998,0
asm,1999,0
asm,2000,0
asm,2001,0
asm,2002,0
asm,2003,0
asm,2004,0
asm,2005,0
asm,2006,0
asm,2007,0
asm,2008,0
asm,2009,0
asm,2010,0
asm,2011,0
asm,2012,0
asm,2013,0
asm,2014,0
asm,2015,0
asm,2016,0
asm,2017,0
asm,2018,0
asm,2019,0
asm,2020,0
atg,1970,0
atg,1971,0
atg,1972,0
atg,1973,0
atg,1974,0
atg,1975,0
atg,1976,0
atg,1977,0
atg,1978,0
atg,1979,0
atg,1980,0
atg,1981,0
atg,1982,0
atg,1983,0
atg,1984,0
atg,1985,0
atg,1986,0
atg,1987,0
atg,1988,0
atg,1989,0
atg,1990,0
atg,1991,0
atg,1992,0
atg,1993,0
atg,1994,0
atg,1995,0
atg,1996,0
atg,1997,0
atg,1998,0
atg,1999,0
atg,2000,0
atg,2001,0
atg,2002,0
atg,2003,0
atg,2004,0
atg,2005,0
atg,2006,0
atg,2007,0
atg,2008,0
atg,2009,0
atg,2010,0
atg,2011,0
atg,2012,0
atg,2013,0
atg,2014,0
atg,2015,0
atg,2016,0
atg,2017,0
atg,2018,0
atg,2019,0
atg,2020,0
aus,1970,177720657.61731
aus,1971,176997803.09563
aus,1972,194973264.07504
aus,1973,361647422.26507
aus,1974,577862207.26784
aus,1975,437825795.719
aus,1976,555896703.87993
aus,1977,616848904.83493
aus,1978,522446859.86298
aus,1979,751840667.49387
aus,1980,980025075.83937
aus,1981,715723281.61085
aus,1982,761178373.90245
aus,1983,673856428.65128
aus,1984,778320323.08747
aus,1985,778165498.96499
aus,1986,747676264.78871
aus,1987,989952746.2033
aus,1988,1351006588.06077
aus,1989,1449926074.11191
aus,1990,1594870980.37053
aus,1991,1420689076.2913
aus,1992,1335413421.40497
aus,1993,1078066981.49603
aus,1994,1373000052.74249
aus,1995,1412676032.6438
aus,1996,1174107728.53427
aus,1997,1329550004.13594
aus,1998,1418230116.95701
aus,1999,1204430512.26966
aus,2000,1613672667.22839
aus,2001,1571355428.56537
aus,2002,1435722302.21198
aus,2003,1471782268.39216
aus,2004,2471197973.03278
aus,2005,5864626979.62873
aus,2006,9570359977.16986
aus,2007,16079593420.125
aus,2008,18409780315.9987
aus,2009,8744679249.40934
aus,2010,18486149794.1986
aus,2011,25344264022.0037
aus,2012,17387768816.8006
aus,2013,17030113854.1861
aus,2014,14983677561.0633
aus,2015,9056776061.03606
aus,2016,12749009846.2164
aus,2017,13032709704.5587
aus,2018,16861347607.8759
aus,2019,14555298828.1384
aus,2020,23099237069.1309
aut,1970,1537790.86198
aut,1971,1220307.66466
aut,1972,1110341.73416
aut,1973,6558626.12211
aut,1974,9644954.17647
aut,1975,1724072.36114
aut,1976,1846729.1843
aut,1977,1006054.45091
aut,1978,621381.67824
aut,1979,1712973.15749
aut,1980,766412.34658
aut,1981,464037.74075
aut,1982,939430.60718
aut,1983,355374.95262
aut,1984,25295.52319
aut,1985,69386.403
aut,1986,0
aut,1987,137729.87822
aut,1988,5834262.49888
aut,1989,8529709.82036
aut,1990,3207096.90586
aut,1991,1920815.9047
aut,1992,3956840.58798
aut,1993,2354727.43353
aut,1994,1921139.89195
aut,1995,1242730.95649
aut,1996,1188343.98556
aut,1997,411491.58545
aut,1998,2565840.54413
aut,1999,1992536.12763
aut,2000,1558169.52671
aut,2001,1130309.11035
aut,2002,758026.71074
aut,2003,430926.15414
aut,2004,514963.19088
aut,2005,4234259.39882
aut,2006,7445436.85017
aut,2007,14520859.05859
aut,2008,18992003.28552
aut,2009,4480307.60889
aut,2010,18365339.62659
aut,2011,26963173.3004
aut,2012,22369022.50398
aut,2013,25687730.74577
aut,2014,14485287.54953
aut,2015,6208485.99496
aut,2016,8259695.49031
aut,2017,11415234.72835
aut,2018,0
aut,2019,0
aut,2020,0
aze,1970,0
aze,1971,0
aze,1972,0
aze,1973,0
aze,1974,0
aze,1975,0
aze,1976,0
aze,1977,0
aze,1978,0
aze,1979,0
aze,1980,0
aze,1981,0
aze,1982,0
aze,1983,0
aze,1984,0
aze,1985,0
aze,1986,0
aze,1987,0
aze,1988,0
aze,1989,0
aze,1990,0
aze,1991,0
aze,1992,1113798.47347
aze,1993,619869.95334
aze,1994,0
aze,1995,0
aze,1996,0
aze,1997,0
aze,1998,9423.78831
aze,1999,0
aze,2000,0
aze,2001,0
aze,2002,1595.84571
aze,2003,630.42524
aze,2004,5179.61918
aze,2005,15093.18763
aze,2006,40197.60975
aze,2007,118712.44501
aze,2008,262548.78056
aze,2009,4002686.18873
aze,2010,33559501.23631
aze,2011,45031463.18699
aze,2012,39291514.57049
aze,2013,27572833.9645
aze,2014,26883773.75028
aze,2015,28360153.71794
aze,2016,30767669.90978
aze,2017,95756687.02611
aze,2018,56133125.96271
aze,2019,65553541.50555
aze,2020,85590349.42985
bdi,1970,0
bdi,1971,0
bdi,1972,0
bdi,1973,18204.12299
bdi,1974,143196.18153
bdi,1975,44431.17799
bdi,1976,76433.72393
bdi,1977,212294.21436
bdi,1978,259086.75451
bdi,1979,341004.72653
bdi,1980,367795.43628
bdi,1981,4545.2797
bdi,1982,3074.74993
bdi,1983,12127.85629
bdi,1984,39185.96182
bdi,1985,21356.95998
bdi,1986,30443.61747
bdi,1987,49815.8286
bdi,1988,42999.55865
bdi,1989,8608.11871
bdi,1990,3807.1877
bdi,1991,20707.71362
bdi,1992,0
bdi,1993,0
bdi,1994,0
bdi,1995,2107587.69043
bdi,1996,5979860.21672
bdi,1997,0
bdi,1998,0
bdi,1999,0
bdi,2000,0
bdi,2001,580759.71144
bdi,2002,1219548.77488
bdi,2003,461406.66191
bdi,2004,652708.82453
bdi,2005,1051283.394
bdi,2006,2926664.18684
bdi,2007,3312400.39134
bdi,2008,4233424.58686
bdi,2009,3380047.37682
bdi,2010,2763546.10079
bdi,2011,6379202.41892
bdi,2012,7392397.44401
bdi,2013,3983973.38989
bdi,2014,5288001.19529
bdi,2015,3367918.94146
bdi,2016,3125208.98484
bdi,2017,5623618.69355
bdi,2018,0
bdi,2019,0
bdi,2020,0
bel,1970,2069784.08073
bel,1971,62955.29631
bel,1972,0
bel,1973,45746.76726
bel,1974,692612.15702
bel,1975,0
bel,1976,356235.82916
bel,1977,189066.0222
bel,1978,0
bel,1979,0
bel,1980,0
bel,1981,0
bel,1982,7210.95804
bel,1983,3139.35471
bel,1984,0
bel,1985,0
bel,1986,0
bel,1987,0
bel,1988,0
bel,1989,0
bel,1990,0
bel,1991,0
bel,1992,0
bel,1993,0
bel,1994,0
bel,1995,0
bel,1996,0
bel,1997,0
bel,1998,0
bel,1999,0
bel,2000,0
bel,2001,0
bel,2002,0
bel,2003,0
bel,2004,0
bel,2005,0
bel,2006,0
bel,2007,0
bel,2008,0
bel,2009,0
bel,2010,0
bel,2011,0
bel,2012,0
bel,2013,0
bel,2014,0
bel,2015,0
bel,2016,0
bel,2017,0
bel,2018,0
bel,2019,0
bel,2020,0
ben,1970,0
ben,1971,0
ben,1972,0
ben,1973,0
ben,1974,0
ben,1975,0
ben,1976,0
ben,1977,0
ben,1978,0
ben,1979,0
ben,1980,0
ben,1981,0
ben,1982,0
ben,1983,0
ben,1984,0
ben,1985,0
ben,1986,0
ben,1987,0
ben,1988,0
ben,1989,0
ben,1990,0
ben,1991,0
ben,1992,0
ben,1993,0
ben,1994,0
ben,1995,0
ben,1996,0
ben,1997,0
ben,1998,699981.25045
ben,1999,13730.81821
ben,2000,0
ben,2001,22390.73586
ben,2002,50498.91407
ben,2003,18456.26648
ben,2004,17405.56865
ben,2005,28034.22384
ben,2006,93636.92577
ben,2007,83752.29853
ben,2008,110709.04915
ben,2009,134958.37395
ben,2010,181845.83134
ben,2011,313824.20923
ben,2012,295484.89292
ben,2013,199129.36297
ben,2014,162647.70236
ben,2015,0
ben,2016,0
ben,2017,0
ben,2018,0
ben,2019,0
ben,2020,0
bfa,1970,0
bfa,1971,0
bfa,1972,0
bfa,1973,0
bfa,1974,0
bfa,1975,0
bfa,1976,0
bfa,1977,0
bfa,1978,0
bfa,1979,0
bfa,1980,0
bfa,1981,0
bfa,1982,0
bfa,1983,0
bfa,1984,908874.66939
bfa,1985,1614133.79555
bfa,1986,3751679.11461
bfa,1987,4245518.19506
bfa,1988,4634933.96239
bfa,1989,2504038.98942
bfa,1990,1627960.0576
bfa,1991,4969851.26947
bfa,1992,366983.82735
bfa,1993,0
bfa,1994,1840827.43859
bfa,1995,1434213.42334
bfa,1996,2438152.09745
bfa,1997,1864169.23067
bfa,1998,1527359.08849
bfa,1999,795472.06812
bfa,2000,832885.24158
bfa,2001,292478.98721
bfa,2002,984728.82444
bfa,2003,369125.32953
bfa,2004,979063.2368
bfa,2005,1958190.53522
bfa,2006,6133796.63965
bfa,2007,11216.07822
bfa,2008,30003119.38241
bfa,2009,96546576.42589
bfa,2010,312878294.63345
bfa,2011,650268900.28262
bfa,2012,491559378.09727
bfa,2013,373203297.89955
bfa,2014,297552140.57744
bfa,2015,221154844.03723
bfa,2016,358424663.0756
bfa,2017,444398309.45698
bfa,2018,461849696.48152
bfa,2019,443621071.95595
bfa,2020,580697316.67498
bgd,1970,0
bgd,1971,0
bgd,1972,0
bgd,1973,0
bgd,1974,0
bgd,1975,0
bgd,1976,0
bgd,1977,0
bgd,1978,0
bgd,1979,0
bgd,1980,0
bgd,1981,0
bgd,1982,0
bgd,1983,0
bgd,1984,0
bgd,1985,0
bgd,1986,0
bgd,1987,0
bgd,1988,0
bgd,1989,0
bgd,1990,0
bgd,1991,0
bgd,1992,0
bgd,1993,0
bgd,1994,0
bgd,1995,0
bgd,1996,0
bgd,1997,0
bgd,1998,0
bgd,1999,0
bgd,2000,0
bgd,2001,0
bgd,2002,0
bgd,2003,0
bgd,2004,0
bgd,2005,0
bgd,2006,0
bgd,2007,0
bgd,2008,0
bgd,2009,0
bgd,2010,0
bgd,2011,0
bgd,2012,0
bgd,2013,0
bgd,2014,0
bgd,2015,0
bgd,2016,0
bgd,2017,0
bgd,2018,0
bgd,2019,0
bgd,2020,0
bgr,1970,32082039.41078
bgr,1971,22225499.96107
bgr,1972,22813661.61961
bgr,1973,58828895.55965
bgr,1974,83113244.22248
bgr,1975,27547965.0075
bgr,1976,31052398.46003
bgr,1977,34110214.16463
bgr,1978,33081571.87747
bgr,1979,68581536.76761
bgr,1980,56390311.39601
bgr,1981,35444986.0808
bgr,1982,33136520.33233
bgr,1983,29693516.29481
bgr,1984,33995043.62125
bgr,1985,42644031.72042
bgr,1986,15429177.22724
bgr,1987,25379515.89358
bgr,1988,242500375.51527
bgr,1989,207777240.56186
bgr,1990,42912184.91974
bgr,1991,22003215.77617
bgr,1992,24061662.46945
bgr,1993,17298329.29714
bgr,1994,31810637.05642
bgr,1995,53438896.79662
bgr,1996,30678745.10317
bgr,1997,29005434.12866
bgr,1998,11575539.86474
bgr,1999,2172085.78645
bgr,2000,1396315.08189
bgr,2001,955976.94172
bgr,2002,869912.57564
bgr,2003,1162003.41352
bgr,2004,15105862.97286
bgr,2005,48154282.79533
bgr,2006,216427964.65821
bgr,2007,217620715.91337
bgr,2008,160854276.89221
bgr,2009,52059295.17363
bgr,2010,202321214.67359
bgr,2011,278671116.01819
bgr,2012,282395445.19672
bgr,2013,209883125.60567
bgr,2014,131489314.11514
bgr,2015,87133251.98299
bgr,2016,73375226.697
bgr,2017,143009547.91386
bgr,2018,143102411.90323
bgr,2019,136767011.2991
bgr,2020,155868278.88861
bhr,1970,0
bhr,1971,0
bhr,1972,0
bhr,1973,0
bhr,1974,0
bhr,1975,0
bhr,1976,0
bhr,1977,0
bhr,1978,0
bhr,1979,0
bhr,1980,0
bhr,1981,0
bhr,1982,0
bhr,1983,0
bhr,1984,0
bhr,1985,0
bhr,1986,0
bhr,1987,0
bhr,1988,0
bhr,1989,0
bhr,1990,0
bhr,1991,0
bhr,1992,0
bhr,1993,0
bhr,1994,0
bhr,1995,0
bhr,1996,0
bhr,1997,0
bhr,1998,0
bhr,1999,0
bhr,2000,0
bhr,2001,0
bhr,2002,0
bhr,2003,0
bhr,2004,0
bhr,2005,0
bhr,2006,0
bhr,2007,0
bhr,2008,0
bhr,2009,0
bhr,2010,0
bhr,2011,0
bhr,2012,0
bhr,2013,0
bhr,2014,0
bhr,2015,0
bhr,2016,0
bhr,2017,0
bhr,2018,0
bhr,2019,0
bhr,2020,0
bhs,1970,0
bhs,1971,0
bhs,1972,0
bhs,1973,0
bhs,1974,0
bhs,1975,0
bhs,1976,0
bhs,1977,0
bhs,1978,0
bhs,1979,0
bhs,1980,0
bhs,1981,0
bhs,1982,0
bhs,1983,0
bhs,1984,0
bhs,1985,0
bhs,1986,0
bhs,1987,0
bhs,1988,0
bhs,1989,0
bhs,1990,0
bhs,1991,0
bhs,1992,0
bhs,1993,0
bhs,1994,0
bhs,1995,0
bhs,1996,0
bhs,1997,0
bhs,1998,0
bhs,1999,0
bhs,2000,0
bhs,2001,0
bhs,2002,0
bhs,2003,0
bhs,2004,0
bhs,2005,0
bhs,2006,0
bhs,2007,0
bhs,2008,0
bhs,2009,0
bhs,2010,0
bhs,2011,0
bhs,2012,0
bhs,2013,0
bhs,2014,0
bhs,2015,0
bhs,2016,0
bhs,2017,0
bhs,2018,0
bhs,2019,0
bhs,2020,0
bih,1970,0
bih,1971,0
bih,1972,0
bih,1973,0
bih,1974,0
bih,1975,0
bih,1976,0
bih,1977,0
bih,1978,0
bih,1979,0
bih,1980,0
bih,1981,0
bih,1982,0
bih,1983,0
bih,1984,0
bih,1985,0
bih,1986,0
bih,1987,0
bih,1988,0
bih,1989,0
bih,1990,0
bih,1991,0
bih,1992,561631.34685
bih,1993,317290.75053
bih,1994,377133.28696
bih,1995,138899.82003
bih,1996,117891.26841
bih,1997,86818.32772
bih,1998,266075.36439
bih,1999,216525.21524
bih,2000,374737.59455
bih,2001,208140.55386
bih,2002,113281.72838
bih,2003,125703.86023
bih,2004,489777.47697
bih,2005,7461934.4575
bih,2006,8026372.24842
bih,2007,15969109.88209
bih,2008,16545396.24413
bih,2009,6079937.16666
bih,2010,16487511.5256
bih,2011,29779090.85418
bih,2012,27043071.30749
bih,2013,28103331.82289
bih,2014,18037931.78516
bih,2015,9718374.41208
bih,2016,13444082.60462
bih,2017,19728669.24548
bih,2018,16560037.12425
bih,2019,5292817.71043
bih,2020,4159762.2018
blr,1970,0
blr,1971,0
blr,1972,0
blr,1973,0
blr,1974,0
blr,1975,0
blr,1976,0
blr,1977,0
blr,1978,0
blr,1979,0
blr,1980,0
blr,1981,0
blr,1982,0
blr,1983,0
blr,1984,0
blr,1985,0
blr,1986,0
blr,1987,0
blr,1988,0
blr,1989,0
blr,1990,0
blr,1991,0
blr,1992,0
blr,1993,0
blr,1994,0
blr,1995,0
blr,1996,0
blr,1997,0
blr,1998,0
blr,1999,0
blr,2000,0
blr,2001,0
blr,2002,0
blr,2003,0
blr,2004,0
blr,2005,0
blr,2006,0
blr,2007,0
blr,2008,0
blr,2009,0
blr,2010,0
blr,2011,0
blr,2012,0
blr,2013,0
blr,2014,0
blr,2015,0
blr,2016,0
blr,2017,0
blr,2018,0
blr,2019,0
blr,2020,0
blz,1970,0
blz,1971,0
blz,1972,0
blz,1973,0
blz,1974,0
blz,1975,0
blz,1976,0
blz,1977,0
blz,1978,0
blz,1979,0
blz,1980,0
blz,1981,0
blz,1982,0
blz,1983,0
blz,1984,0
blz,1985,0
blz,1986,0
blz,1987,0
blz,1988,0
blz,1989,0
blz,1990,0
blz,1991,0
blz,1992,0
blz,1993,0
blz,1994,0
blz,1995,0
blz,1996,0
blz,1997,0
blz,1998,4809.39732
blz,1999,6507.72541
blz,2000,9990.44432
blz,2001,550.63793
blz,2002,1534.85154
blz,2003,2211.91849
blz,2004,0
blz,2005,0
blz,2006,38909.68363
blz,2007,40594.30718
blz,2008,47590.89399
blz,2009,57169.2124
blz,2010,0
blz,2011,0
blz,2012,0
blz,2013,0
blz,2014,0
blz,2015,0
blz,2016,0
blz,2017,0
blz,2018,0
blz,2019,0
blz,2020,0
bmu,1970,0
bmu,1971,0
bmu,1972,0
bmu,1973,0
bmu,1974,0
bmu,1975,0
bmu,1976,0
bmu,1977,0
bmu,1978,0
bmu,1979,0
bmu,1980,0
bmu,1981,0
bmu,1982,0
bmu,1983,0
bmu,1984,0
bmu,1985,0
bmu,1986,0
bmu,1987,0
bmu,1988,0
bmu,1989,0
bmu,1990,0
bmu,1991,0
bmu,1992,0
bmu,1993,0
bmu,1994,0
bmu,1995,0
bmu,1996,0
bmu,1997,0
bmu,1998,0
bmu,1999,0
bmu,2000,0
bmu,2001,0
bmu,2002,0
bmu,2003,0
bmu,2004,0
bmu,2005,0
bmu,2006,0
bmu,2007,0
bmu,2008,0
bmu,2009,0
bmu,2010,0
bmu,2011,0
bmu,2012,0
bmu,2013,0
bmu,2014,0
bmu,2015,0
bmu,2016,0
bmu,2017,0
bmu,2018,0
bmu,2019,0
bmu,2020,0
bol,1970,5506677.68418
bol,1971,2745985.81816
bol,1972,3826846.5151
bol,1973,24221953.14917
bol,1974,59626347.84648
bol,1975,9613335.97806
bol,1976,8416906.09765
bol,1977,51904476.03064
bol,1978,61094333.82181
bol,1979,83444156.65267
bol,1980,122241596.87098
bol,1981,43370877.7214
bol,1982,28942435.02988
bol,1983,33449444.81079
bol,1984,24844058.88067
bol,1985,11410331.64125
bol,1986,1168240.37487
bol,1987,7901993.8784
bol,1988,62276002.69277
bol,1989,99999067.81993
bol,1990,77691484.08781
bol,1991,41536434.00725
bol,1992,37901334.07185
bol,1993,13846017.55068
bol,1994,75984063.37366
bol,1995,103294346.49766
bol,1996,81571774.99223
bol,1997,78357070.4483
bol,1998,11587850.22279
bol,1999,12845738.55888
bol,2000,17166443.47139
bol,2001,6828815.40171
bol,2002,17276845.87426
bol,2003,13288636.94001
bol,2004,33990516.74594
bol,2005,62819854.76721
bol,2006,312403624.73586
bol,2007,437262950.48158
bol,2008,415442871.61891
bol,2009,212056779.8866
bol,2010,474051283.15581
bol,2011,903386161.96263
bol,2012,642101469.34527
bol,2013,586065576.03103
bol,2014,545455007.56916
bol,2015,38950126.55676
bol,2016,187105239.85355
bol,2017,668724864.4223
bol,2018,385932348.68953
bol,2019,178597967.62514
bol,2020,177326960.4655
bra,1970,75166214.79738
bra,1971,70210703.90433
bra,1972,96725988.00189
bra,1973,118248017.28243
bra,1974,228598665.19614
bra,1975,300866093.48357
bra,1976,477422062.66008
bra,1977,390637706.7759
bra,1978,354304208.46623
bra,1979,453382832.1272
bra,1980,631103859.61335
bra,1981,612097244.12399
bra,1982,668942961.84636
bra,1983,718409331.04267
bra,1984,682364940.0714
bra,1985,700995293.0119
bra,1986,659408033.34369
bra,1987,708031595.83867
bra,1988,821633238.62983
bra,1989,960005519.52963
bra,1990,1086119629.65238
bra,1991,875042384.93805
bra,1992,822293350.13121
bra,1993,570174271.64855
bra,1994,636130379.46888
bra,1995,647609022.60084
bra,1996,605686765.9301
bra,1997,604309824.63545
bra,1998,1293194383.97534
bra,1999,1075845218.95412
bra,2000,1015892190.01077
bra,2001,1259381839.51987
bra,2002,1194885400.04879
bra,2003,381749238.47731
bra,2004,281122074.68457
bra,2005,2320055329.70121
bra,2006,4417144515.81094
bra,2007,10215264799.456
bra,2008,15130391964.2901
bra,2009,3003475069.89473
bra,2010,11884683208.4966
bra,2011,16579108603.4285
bra,2012,10745352971.4387
bra,2013,11079257759.57
bra,2014,8460725570.43937
bra,2015,4508443236.91678
bra,2016,5801657173.37731
bra,2017,6397443270.10222
bra,2018,6434129090.18358
bra,2019,5754480477.6465
bra,2020,5181368115.01345
brb,1970,0
brb,1971,0
brb,1972,0
brb,1973,0
brb,1974,0
brb,1975,0
brb,1976,0
brb,1977,0
