geo,time,bx_gsr_ccis_zs
and,2022,4.71904
and,2023,4.34893
and,2024,3.91605
arg,1992,6.63905
arg,1993,7.62677
arg,1994,8.19766
arg,1995,8.60641
arg,1996,8.55551
arg,1997,6.84942
arg,1998,5.34911
arg,1999,5.21554
arg,2000,5.83719
arg,2001,6.94987
arg,2002,7.09871
arg,2003,6.5553
arg,2004,6.14362
arg,2005,6.31552
arg,2006,7.12215
arg,2007,8.03199
arg,2008,9.65991
arg,2009,11.26485
arg,2010,11.00195
arg,2011,12.42247
arg,2012,12.3128
arg,2013,12.64826
arg,2014,10.77504
arg,2015,11.15144
arg,2016,12.17287
arg,2017,14.36643
arg,2018,14.60192
arg,2019,14.12192
arg,2020,20.99275
arg,2021,24.61356
arg,2022,18.8254
arg,2023,15.87121
arg,2024,15.74061
arm,1993,98.14815
arm,1994,61.9605
arm,1995,38.56643
arm,1996,24.38556
arm,1997,14.16761
arm,1998,20.26499
arm,1999,23.22942
arm,2000,12.07278
arm,2001,15.67163
arm,2002,13.90369
arm,2003,10.38343
arm,2004,11.55819
arm,2005,11.45169
arm,2006,9.08893
arm,2007,10.98795
arm,2008,13.32855
arm,2009,12.00006
arm,2010,12.58381
arm,2011,7.76521
arm,2012,6.97127
arm,2013,7.27383
arm,2014,8.01298
arm,2015,8.62384
arm,2016,10.34806
arm,2017,10.46245
arm,2018,10.70505
arm,2019,10.64126
arm,2020,28.85569
arm,2021,21.6853
arm,2022,16.067
arm,2023,18.35361
arm,2024,20.16312
atg,1993,4.37366
atg,1994,4.42826
atg,1995,4.94659
atg,1996,7.10787
atg,1997,8.3682
atg,1998,8.86629
atg,1999,6.47745
atg,2000,3.31532
atg,2001,2.84142
atg,2002,1.75563
atg,2003,1.40028
atg,2004,1.13933
atg,2005,1.10062
atg,2006,1.06789
atg,2007,1.23629
atg,2008,0.96044
atg,2009,1.11944
atg,2010,0.88938
atg,2011,0.88173
atg,2012,0.96872
atg,2013,0.88741
atg,2014,0.86515
atg,2015,0.88075
atg,2016,0.85991
atg,2017,0.91534
atg,2018,0.74897
atg,2019,0.64749
atg,2020,0.91261
atg,2021,0.77395
atg,2022,0.4476
atg,2023,0.49127
atg,2024,0.43863
aus,1992,5.69676
aus,1993,4.87728
aus,1994,4.42598
aus,1995,3.8179
aus,1996,3.6556
aus,1997,4.96916
aus,1998,6.23557
aus,1999,6.44644
aus,2000,6.07595
aus,2001,4.60355
aus,2002,5.27323
aus,2003,5.10445
aus,2004,4.73126
aus,2005,4.09675
aus,2006,3.97132
aus,2007,3.83591
aus,2008,3.66212
aus,2009,3.75435
aus,2010,3.55626
aus,2011,3.61957
aus,2012,3.71503
aus,2013,3.97881
aus,2014,4.00269
aus,2015,3.48225
aus,2016,3.39104
aus,2017,3.12847
aus,2018,3.34591
aus,2019,3.28826
aus,2020,3.86128
aus,2021,5.18692
aus,2022,4.09575
aus,2023,3.24164
aus,2024,3.01877
aut,2005,4.99283
aut,2006,6.55008
aut,2007,6.55075
aut,2008,6.60357
aut,2009,7.19587
aut,2010,6.99614
aut,2011,7.56017
aut,2012,8.66027
aut,2013,8.84412
aut,2014,9.52673
aut,2015,9.40566
aut,2016,9.43717
aut,2017,9.73353
aut,2018,10.22398
aut,2019,11.09705
aut,2020,13.79075
aut,2021,14.09016
aut,2022,12.66818
aut,2023,12.69192
aut,2024,12.62518
aze,1995,4.83622
aze,1996,5.0343
aze,1997,3.71625
aze,1998,4.73885
aze,1999,6.17002
aze,2000,6.19938
aze,2001,4.81902
aze,2002,6.27233
aze,2003,5.24232
aze,2004,6.81241
aze,2005,4.8159
aze,2006,0.37273
aze,2007,0.32589
aze,2008,3.31876
aze,2009,3.85681
aze,2010,3.40016
aze,2011,2.45071
aze,2012,1.98316
aze,2013,2.75631
aze,2014,2.95821
aze,2015,1.95352
aze,2016,1.66743
aze,2017,1.41403
aze,2018,1.68163
aze,2019,1.55074
aze,2020,2.48115
aze,2021,2.53281
aze,2022,2.66007
aze,2023,2.2077
aze,2024,1.37
bdi,2011,2.71663
bdi,2012,5.80714
bdi,2013,11.2905
bdi,2014,23.24139
bdi,2015,13.22889
bdi,2016,4.94707
bdi,2017,3.23394
bdi,2018,3.97633
bdi,2019,3.93438
bdi,2020,4.84734
bdi,2021,2.98046
bdi,2022,3.96215
bdi,2023,3.8686
bel,2002,7.20888
bel,2003,7.01592
bel,2004,6.7973
bel,2005,6.98421
bel,2006,6.93458
bel,2007,8.07349
bel,2008,7.1125
bel,2009,8.12521
bel,2010,7.81648
bel,2011,8.91827
bel,2012,8.51326
bel,2013,9.38548
bel,2014,9.42782
bel,2015,9.98604
bel,2016,10.13141
bel,2017,10.73995
bel,2018,11.44861
bel,2019,11.91173
bel,2020,12.85077
bel,2021,13.47776
bel,2022,13.41092
bel,2023,14.16004
bel,2024,15.74053
ben,1988,0.00294
ben,1989,0.0025
ben,1990,0.00262
ben,1992,0.00194
ben,1993,0.24625
ben,1994,0.06195
ben,1995,0.05041
ben,1996,3.68189
ben,1997,3.83746
ben,1998,3.94427
ben,1999,2.1241
ben,2000,3.06709
ben,2001,2.54475
ben,2002,3.68059
ben,2003,2.45402
ben,2004,2.41397
ben,2005,2.78753
ben,2006,5.4395
ben,2007,0.77431
ben,2008,0.67051
ben,2009,0.16967
ben,2010,8.74917
ben,2011,12.68504
ben,2012,11.61405
ben,2013,14.88689
ben,2014,13.75497
ben,2015,8.70525
ben,2016,8.04769
ben,2017,1.35976
ben,2018,0.83796
ben,2019,3.23264
ben,2020,0.11812
ben,2021,1.90933
ben,2022,2.83191
ben,2023,3.0409
bfa,2005,0.59824
bfa,2006,0.64145
bfa,2007,2.53891
bfa,2008,11.02993
bfa,2009,17.83883
bfa,2010,17.71678
bfa,2011,41.8391
bfa,2012,19.35744
bfa,2013,14.79923
bfa,2014,10.94556
bfa,2015,10.96473
bfa,2016,10.76727
bfa,2017,10.54057
bfa,2018,10.54042
bfa,2019,10.54806
bfa,2020,11.05466
bfa,2021,11.06345
bfa,2022,10.52516
bfa,2023,15.15758
bgd,1996,4.77099
bgd,1997,5.43779
bgd,1998,4.053
bgd,1999,6.13009
bgd,2000,3.03689
bgd,2001,1.77087
bgd,2002,4.08281
bgd,2003,6.67264
bgd,2004,5.53134
bgd,2005,2.53515
bgd,2006,5.4514
bgd,2007,4.5616
bgd,2008,6.27503
bgd,2009,11.01421
bgd,2010,12.81147
bgd,2011,18.6023
bgd,2012,15.28518
bgd,2013,12.72791
bgd,2014,13.76906
bgd,2015,14.90127
bgd,2016,17.60652
bgd,2017,13.63925
bgd,2018,10.79377
bgd,2019,8.23177
bgd,2020,6.72915
bgd,2021,8.27475
bgd,2022,8.7586
bgd,2023,9.98223
bgd,2024,10.54887
bgr,1997,1.71824
bgr,1998,1.55386
bgr,1999,1.64178
bgr,2000,2.31481
bgr,2001,2.76981
bgr,2002,2.29665
bgr,2003,2.0149
bgr,2004,2.65153
bgr,2005,3.95866
bgr,2006,3.83258
bgr,2007,4.19526
bgr,2008,5.53462
bgr,2009,5.38989
bgr,2010,8.80581
bgr,2011,10.03171
bgr,2012,10.08483
bgr,2013,9.87693
bgr,2014,9.56439
bgr,2015,10.79206
bgr,2016,12.21838
bgr,2017,12.34866
bgr,2018,13.61031
bgr,2019,16.29255
bgr,2020,23.01281
bgr,2021,24.09127
bgr,2022,23.2131
bgr,2023,24.02559
bgr,2024,26.26109
bhr,2004,22.7623
bhr,2005,20.20663
bhr,2006,18.32059
bhr,2007,18.10694
bhr,2008,17.87
bhr,2009,19.32662
bhr,2010,18.88547
bhr,2011,19.01227
bhr,2012,7.67635
bhr,2013,7.61216
bhr,2014,7.60519
bhr,2015,6.42384
bhr,2016,5.49684
bhr,2017,6.69603
bhr,2018,7.39253
bhr,2019,7.46186
bhr,2020,7.81525
bhr,2021,7.46206
bhr,2022,9.79848
bhr,2023,8.59335
bhr,2024,8.26226
bih,1998,3.72554
bih,1999,6.11009
bih,2000,7.77873
bih,2001,8.98284
bih,2002,11.17851
bih,2003,12.36185
bih,2004,11.73266
bih,2005,11.72529
bih,2006,10.66599
bih,2007,7.01603
bih,2008,7.01495
bih,2009,7.68094
bih,2010,7.43274
bih,2011,7.84789
bih,2012,8.3227
bih,2013,7.77883
bih,2014,7.7167
bih,2015,7.23192
bih,2016,7.61236
bih,2017,8.00805
bih,2018,8.77856
bih,2019,9.6831
bih,2020,21.15086
bih,2021,17.08607
bih,2022,14.01297
bih,2023,13.05246
bih,2024,13.57669
blr,1993,1.298
blr,1994,3.22196
blr,1995,1.88801
blr,1996,1.96035
blr,1997,3.42838
blr,1998,5.17021
blr,1999,6.32123
blr,2000,5.23457
blr,2001,5.08254
blr,2002,5.18617
blr,2003,4.97007
blr,2004,4.92279
blr,2005,4.98228
blr,2006,5.64803
blr,2007,6.07863
blr,2008,6.53756
blr,2009,8.29151
blr,2010,8.07573
blr,2011,8.09376
blr,2012,9.40274
blr,2013,9.90966
blr,2014,11.36275
blr,2015,15.01839
blr,2016,16.8451
blr,2017,18.42332
blr,2018,21.01267
blr,2019,25.021
blr,2020,30.72739
blr,2021,31.4054
blz,1994,6.12603
blz,1995,6.75308
blz,1996,7.8767
blz,1997,5.69501
blz,1998,3.84478
blz,1999,4.74769
blz,2000,4.11017
blz,2001,3.18137
blz,2002,2.50189
blz,2003,2.53923
blz,2004,2.23367
blz,2005,2.45302
blz,2006,2.44606
blz,2007,3.06362
blz,2008,2.98969
blz,2009,4.64012
blz,2010,3.93841
blz,2011,3.74952
blz,2012,3.13738
blz,2013,2.32449
blz,2014,2.10695
blz,2015,1.72581
blz,2016,4.98122
blz,2017,3.76085
blz,2018,3.34211
blz,2019,4.3128
blz,2020,10.82414
blz,2021,12.30848
blz,2022,10.74718
blz,2023,10.02703
blz,2024,10.00278
bmu,2006,7.38801
bmu,2007,6.77401
bmu,2008,6.91282
bmu,2009,7.42808
bmu,2010,5.8929
bmu,2011,5.368
bmu,2012,6.09568
bmu,2013,5.85496
bmu,2014,4.86327
bmu,2015,5.71895
bmu,2016,5.31758
bmu,2017,4.84727
bmu,2018,4.96181
bmu,2019,4.98244
bmu,2020,6.41874
bmu,2021,2.77234
bmu,2022,3.14452
bmu,2023,2.53444
bol,1997,19.8246
bol,1998,15.90347
bol,1999,13.01213
bol,2000,10.4251
bol,2001,9.3362
bol,2002,6.38325
bol,2003,5.57684
bol,2004,6.27628
bol,2005,5.4598
bol,2006,6.12278
bol,2007,8.07621
bol,2008,8.05985
bol,2009,8.82618
bol,2010,8.97746
bol,2011,8.74965
bol,2012,8.07369
bol,2013,8.27456
bol,2014,7.44652
bol,2015,6.44932
bol,2016,5.53291
bol,2017,4.92347
bol,2018,5.86297
bol,2019,3.03861
bol,2020,11.64332
bol,2021,12.00892
bol,2022,5.87661
bol,2023,4.35179
bol,2024,4.37227
bra,1993,1.05767
bra,1995,1.28769
bra,1996,4.85294
bra,1997,0.3971
bra,1998,2.21201
bra,1999,0.3168
bra,2000,0.41722
bra,2001,3.04736
bra,2002,1.92029
bra,2003,4.89163
bra,2004,2.47351
bra,2005,2.1633
bra,2006,1.64207
bra,2007,1.92191
bra,2008,2.28922
bra,2009,2.13495
bra,2010,2.03316
bra,2011,1.4366
bra,2012,1.91566
bra,2013,1.88114
bra,2014,3.6621
bra,2015,4.66664
bra,2016,5.45703
bra,2017,6.57356
bra,2018,7.68842
bra,2019,7.79155
bra,2020,9.27436
bra,2021,10.48391
bra,2022,11.60145
bra,2023,12.74584
bra,2024,12.85304
brb,1978,0.9046
brb,1979,1.28929
brb,1980,1.06664
brb,1981,1.16583
brb,1982,1.54578
brb,1983,2.22263
brb,1984,1.77645
brb,1985,1.67377
brb,1986,1.83049
brb,1987,1.82325
brb,1988,2.43613
brb,1989,1.97805
brb,1990,1.79415
brb,1991,1.99271
brb,1992,3.26686
brb,1993,3.10933
brb,1994,5.00927
brb,1995,5.45829
brb,1996,4.94243
brb,1997,5.45992
brb,1998,4.98683
brb,1999,4.22419
brb,2000,3.84892
brb,2001,4.27489
brb,2002,4.3614
brb,2003,4.14232
brb,2004,4.48831
brb,2005,4.35951
brb,2006,3.21371
brb,2007,1.28641
brb,2008,1.49139
brb,2009,2.27913
brb,2010,2.48399
brb,2011,1.0759
brb,2012,1.41159
brb,2013,1.06918
brb,2014,0.94052
brb,2015,0.8059
brb,2016,0.66371
brb,2017,0.22577
brn,2001,0.54689
brn,2002,0.69529
brn,2003,0.83005
brn,2004,1.27506
brn,2005,1.55695
brn,2006,1.75937
brn,2007,2.25533
brn,2008,2.41748
brn,2009,2.37102
brn,2015,0.01246
brn,2016,0.00301
brn,2017,0.00515
brn,2018,0.17541
brn,2019,0.14961
brn,2020,2.08889
brn,2021,3.83981
brn,2022,2.06432
brn,2023,10.09464
brn,2024,3.60784
btn,2006,2.0615
btn,2007,1.62991
btn,2008,2.0297
btn,2009,1.5406
btn,2010,0.9222
btn,2011,0.65736
btn,2012,1.18019
btn,2013,0.47323
btn,2014,0.34724
btn,2015,0.31628
btn,2016,0.63264
btn,2017,0.25451
btn,2018,0.68161
btn,2019,1.41148
btn,2020,1.31904
btn,2021,7.81652
btn,2022,5.44483
btn,2023,0.70504
btn,2024,0.44706
bwa,1990,0.02565
bwa,1991,0.02357
bwa,1992,0.12525
bwa,1993,0.12942
bwa,1994,1.30078
bwa,1995,1.08063
bwa,1997,0.01733
bwa,1998,0.20601
bwa,1999,0.18934
bwa,2000,0.11865
bwa,2001,0.71363
bwa,2002,1.14633
bwa,2003,0.73544
bwa,2004,0.47379
bwa,2005,1.18468
bwa,2006,1.01426
bwa,2007,1.79512
bwa,2008,2.42424
bwa,2009,2.91914
bwa,2010,3.37954
bwa,2011,1.43381
bwa,2012,1.0476
bwa,2013,2.1293
bwa,2014,2.68293
bwa,2015,1.25868
bwa,2016,1.39543
bwa,2017,1.99916
bwa,2018,2.60875
bwa,2019,1.83584
bwa,2020,5.41483
bwa,2021,3.47937
bwa,2022,3.48644
bwa,2023,3.8531
bwa,2024,3.77926
can,1981,2.15921
can,1982,2.67725
can,1983,3.05755
can,1984,3.4963
can,1985,3.28119
can,1986,6.13436
can,1987,7.16792
can,1988,7.18856
can,1989,7.46823
can,1990,7.55923
can,1991,7.60476
can,1992,7.35938
can,1993,7.69021
can,1994,7.57142
can,1995,7.63922
can,1996,7.28992
can,1997,8.28943
can,1998,8.65885
can,1999,10.00525
can,2000,9.86436
can,2001,10.50409
can,2002,9.96023
can,2003,10.77347
can,2004,8.60529
can,2005,8.85027
can,2006,9.23737
can,2007,9.26434
can,2008,10.27608
can,2009,10.88412
can,2010,10.9441
can,2011,11.74205
can,2012,11.32198
can,2013,9.5594
can,2014,8.99389
can,2015,8.60034
can,2016,8.20562
can,2017,8.49564
can,2018,10.00626
can,2019,11.67707
can,2020,14.55803
can,2021,16.43998
can,2022,15.08671
can,2023,13.32026
can,2024,12.03652
che,1977,3.00705
che,1978,2.62334
che,1979,2.62508
che,1980,1.77616
che,1981,2.16593
che,1982,2.32887
che,1983,2.06066
che,1984,2.16665
che,1985,2.44634
che,1986,2.8281
che,1987,2.78941
che,1988,2.4895
che,1989,2.25925
che,1990,2.31795
che,1991,2.1097
che,1992,2.32696
che,1993,2.15258
che,1994,2.10678
che,1995,2.07851
che,1996,2.01853
che,1997,1.99832
che,1998,2.38357
che,1999,2.9195
che,2000,9.96184
che,2001,10.17429
che,2002,10.80536
che,2003,10.53901
che,2004,10.96077
che,2005,10.17479
che,2006,9.52594
che,2007,8.45809
che,2008,8.53276
che,2009,9.44529
che,2010,10.0435
che,2011,10.00095
che,2012,10.32192
che,2013,11.02103
che,2014,11.91479
che,2015,12.16936
che,2016,12.08101
che,2017,11.58583
che,2018,10.3352
che,2019,9.51644
che,2020,10.8462
che,2021,10.05039
che,2022,10.16571
che,2023,11.2055
che,2024,11.37007
chl,1975,0.40323
chl,1976,0.3367
chl,1977,0.23981
chl,1979,0.50955
chl,1980,0.31671
chl,1981,0.42662
chl,1982,0.96154
chl,1983,1.63112
chl,1984,1.95783
chl,1985,0.1444
chl,1986,2.5743
chl,1987,4.18182
chl,1988,0.42206
chl,1989,0.13687
chl,1990,0.94151
chl,1991,1.46706
chl,1992,1.49576
chl,1993,2.09568
chl,1994,2.70784
chl,1995,5.3707
chl,1996,6.12275
chl,1997,5.59847
chl,1998,5.78905
chl,1999,5.50226
chl,2000,5.89479
chl,2001,4.04844
chl,2002,5.12168
chl,2003,4.97472
chl,2004,4.61652
chl,2005,3.51002
chl,2006,3.00899
chl,2007,2.73863
chl,2008,3.01344
chl,2009,3.16005
chl,2010,2.80551
chl,2011,2.83701
chl,2012,3.50523
chl,2013,3.18061
chl,2014,3.51651
chl,2015,3.70298
chl,2016,4.00467
chl,2017,3.76943
chl,2018,4.06378
chl,2019,4.52527
chl,2020,6.83579
chl,2021,8.49261
chl,2022,5.99142
chl,2023,5.84855
chl,2024,5.66245
chn,1982,1.07484
chn,1983,0.88745
chn,1984,1.13838
chn,1985,0.42553
chn,1986,0.39195
chn,1987,0.27045
chn,1988,0.49403
chn,1989,2.56355
chn,1990,2.71563
chn,1991,3.16664
chn,1992,3.77338
chn,1993,4.20799
chn,1994,4.24789
chn,1995,3.95043
chn,1996,1.52905
chn,1997,0.61859
chn,1998,1.52776
chn,1999,1.29369
chn,2000,2.16167
chn,2001,0.81235
chn,2002,1.16308
chn,2003,3.01773
chn,2004,2.7643
chn,2005,2.96349
chn,2006,3.9285
chn,2007,4.07871
chn,2008,4.78939
chn,2009,5.37005
chn,2010,5.87444
chn,2011,6.918
chn,2012,8.05994
chn,2013,8.25988
chn,2014,9.20546
chn,2015,11.29211
chn,2016,12.20346
chn,2017,12.60676
chn,2018,12.85423
chn,2019,14.3017
chn,2020,17.03216
chn,2021,14.9437
chn,2022,15.00521
chn,2023,17.63488
chn,2024,16.93753
civ,2005,9.72897
civ,2006,9.72898
civ,2007,9.81186
civ,2008,9.732
civ,2009,9.18977
civ,2010,8.83417
civ,2011,9.25003
civ,2012,8.80467
civ,2013,9.81195
civ,2014,10.29661
civ,2015,10.40377
civ,2016,10.72624
civ,2017,14.57481
civ,2018,13.93658
civ,2019,13.30638
civ,2020,16.18183
civ,2021,13.81843
civ,2022,9.04993
civ,2023,6.7463
cmr,1986,0.10507
cmr,1988,0.65842
cmr,1989,0.09884
cmr,1990,1.92215
cmr,1991,0.55007
cmr,1992,0.53778
cmr,1993,0.62331
cmr,1994,0.7622
cmr,1995,0.78984
cmr,1996,3.42918
cmr,1997,2.1597
cmr,1998,1.04643
cmr,1999,0.60438
cmr,2000,1.21961
cmr,2001,0.42427
cmr,2002,2.47956
cmr,2003,3.34959
cmr,2004,4.81332
cmr,2005,5.79429
cmr,2006,4.17038
cmr,2007,3.29709
cmr,2008,6.62174
cmr,2009,4.84454
cmr,2010,3.24127
cmr,2011,5.19214
cmr,2012,5.89289
cmr,2013,5.39928
cmr,2014,5.2813
cmr,2015,6.3211
cmr,2016,7.21887
cmr,2017,6.79288
cmr,2018,6.80062
cmr,2019,6.32218
cmr,2020,8.75037
cmr,2021,3.65153
cmr,2022,4.10449
cmr,2023,9.45308
cod,2005,8.3042
cod,2006,13.28251
cod,2007,15.87666
cod,2008,12.24342
cod,2009,14.23296
cod,2010,17.34431
cod,2011,10.06221
cod,2012,15.47595
cod,2013,5.86855
cod,2014,3.46225
cod,2015,4.65023
cod,2016,4.53457
cod,2017,6.07369
cod,2018,3.03533
cod,2019,1.49424
cod,2020,2.6593
cod,2021,2.40949
cod,2022,2.77794
cod,2023,3.4158
cod,2024,1.26373
cog,1995,0.16271
cog,1996,0.49578
cog,1997,0.35065
cog,1998,0.90642
cog,1999,0.26137
cog,2000,0.66774
cog,2001,2.01148
cog,2002,2.26707
cog,2003,2.74823
cog,2004,4.81232
cog,2007,6.66676
cog,2008,11.94703
cog,2009,4.7171
cog,2010,3.35968
cog,2011,12.95238
cog,2012,8.18282
cog,2013,3.93858
cog,2014,1.36764
cog,2015,0.76615
cog,2016,6.387
cog,2019,2.67135
cog,2020,1.64818
cog,2021,5.46433
col,1994,16.60259
col,1995,15.37045
col,1996,11.41065
col,1997,11.09663
col,1998,8.70408
col,1999,8.24316
col,2000,8.53668
col,2001,8.15158
col,2002,7.80817
col,2003,7.10095
col,2004,7.46394
col,2005,7.2842
col,2006,6.53834
col,2007,7.95043
col,2008,8.40304
col,2009,9.2823
col,2010,7.74993
col,2011,8.38732
col,2012,8.34506
col,2013,7.67464
col,2014,7.04591
col,2015,6.12481
col,2016,5.82495
col,2017,5.70715
col,2018,5.38254
col,2019,4.94299
col,2020,9.03565
col,2021,8.04936
col,2022,11.41524
col,2023,10.99895
col,2024,11.19434
com,2003,20.52145
com,2004,18.49033
com,2005,24.11385
com,2006,23.3087
com,2007,25.89014
com,2008,18.47025
com,2009,25.00859
com,2010,24.29141
com,2011,24.24504
com,2012,22.22697
com,2014,21.83192
com,2015,22.82769
com,2016,22.77957
com,2017,20.75989
com,2018,19.11248
com,2019,16.96935
com,2020,38.29642
com,2021,8.02387
com,2022,10.71902
com,2023,11.68728
cpv,1987,12.38412
cpv,1988,9.10663
cpv,1989,7.42051
cpv,1990,12.98523
cpv,1991,12.4295
cpv,1992,6.77337
cpv,1993,8.86661
cpv,1994,14.47219
cpv,1995,14.26723
cpv,1996,5.83692
cpv,1997,3.6039
cpv,1998,5.14746
cpv,1999,5.12099
cpv,2000,9.8866
cpv,2001,8.26709
cpv,2002,8.25979
cpv,2003,7.15268
cpv,2004,7.07146
cpv,2005,6.79396
cpv,2006,5.88586
cpv,2007,5.22221
cpv,2008,5.07519
cpv,2009,5.76269
cpv,2010,4.58697
cpv,2011,4.8761
cpv,2012,4.07429
cpv,2013,4.2666
cpv,2014,8.33278
cpv,2015,4.75551
cpv,2016,5.11784
cpv,2017,2.40606
cpv,2018,1.88548
cpv,2019,1.31718
cpv,2020,2.87512
cpv,2021,3.12004
cpv,2022,1.78842
cpv,2023,1.51025
cpv,2024,1.46367
cri,1995,5.09514
cri,1996,5.81037
cri,1997,5.66528
cri,1998,4.18365
cri,1999,3.90495
cri,2000,6.12731
cri,2001,7.25607
cri,2002,5.67429
cri,2003,5.25839
cri,2004,6.4864
cri,2005,6.82363
cri,2006,7.46792
cri,2007,7.00882
cri,2008,6.55909
cri,2009,8.43786
cri,2010,10.71647
cri,2011,11.29748
cri,2012,11.13942
cri,2013,10.41012
cri,2014,11.94928
cri,2015,13.01949
cri,2016,12.82316
cri,2017,13.53199
cri,2018,11.79266
cri,2019,11.35503
cri,2020,17.26496
cri,2021,17.20563
cri,2022,14.65701
cri,2023,14.39895
cri,2024,14.81604
cym,2016,0.30269
cym,2017,0.52423
cym,2018,0.45555
cym,2019,0.42819
cym,2020,0.51348
cym,2021,0.73021
cym,2022,0.52775
cym,2023,0.43921
cyp,1976,0.83102
cyp,1977,0.4745
cyp,1978,0.82816
cyp,1979,0.83587
cyp,1980,1.0582
cyp,1981,1.75755
cyp,1982,1.05685
cyp,1983,0.87772
cyp,1984,1.06589
cyp,1985,1.03913
cyp,1986,1.08986
cyp,1987,0.8224
cyp,1988,0.77425
cyp,1989,0.69948
cyp,1990,0.54478
cyp,1991,0.92754
cyp,1992,0.82929
cyp,1993,0.65433
cyp,1994,0.5527
cyp,1995,0.39264
cyp,1996,0.39523
cyp,1997,0.79482
cyp,1998,1.92323
cyp,1999,2.14652
cyp,2000,2.02607
cyp,2001,2.6434
cyp,2002,2.88206
cyp,2003,2.70321
cyp,2004,4.83145
cyp,2005,4.34748
cyp,2006,4.38505
cyp,2007,4.66045
cyp,2008,8.87478
cyp,2009,9.5964
cyp,2010,7.40658
cyp,2011,6.80354
cyp,2012,9.46213
cyp,2013,12.55883
cyp,2017,16.28419
cyp,2018,16.20953
cyp,2019,18.73372
cyp,2020,25.24648
cyp,2021,27.60704
cyp,2022,28.90148
cyp,2023,29.70549
cyp,2024,29.69341
cze,1993,6.58406
cze,1994,5.11754
cze,1995,3.61173
cze,1996,1.18781
cze,1997,0.90515
cze,1998,1.07612
cze,1999,1.1653
cze,2000,2.02128
cze,2001,3.18375
cze,2002,2.8521
cze,2003,1.44634
cze,2004,2.68731
cze,2005,7.81292
cze,2006,8.68685
cze,2007,8.03458
cze,2008,8.33369
cze,2009,9.03484
cze,2010,8.12573
cze,2011,9.31191
cze,2012,10.41016
cze,2013,11.10196
cze,2014,11.66128
cze,2015,11.78986
cze,2016,13.33133
cze,2017,13.77834
cze,2018,13.68255
cze,2019,14.84221
cze,2020,19.81311
cze,2021,20.55717
cze,2022,19.8751
cze,2023,18.03677
cze,2024,17.9114
deu,1986,0.28981
deu,1987,0.35382
deu,1988,0.54581
deu,1989,0.55592
deu,1990,0.49491
deu,1991,2.23947
deu,1992,3.77223
deu,1993,1.62566
deu,1994,2.08881
deu,1995,4.13372
deu,1996,4.36468
deu,1997,5.02518
deu,1998,5.50933
deu,1999,5.55205
deu,2000,6.21147
deu,2001,7.37109
deu,2002,7.08534
deu,2003,7.26867
deu,2004,7.02781
deu,2005,6.80066
deu,2006,7.25583
deu,2007,7.6105
deu,2008,7.87285
deu,2009,8.17579
deu,2010,8.8647
deu,2011,9.03221
deu,2012,9.65342
deu,2013,8.06194
deu,2014,6.89297
deu,2015,7.90651
deu,2016,8.5412
deu,2017,8.97652
deu,2018,9.23094
deu,2019,9.13283
deu,2020,10.74339
deu,2021,10.36154
deu,2022,9.8129
deu,2023,11.02173
deu,2024,11.47579
dji,1991,2.42329
dji,1992,2.42329
dji,1993,2.26287
dji,1994,3.10592
dji,1995,2.74044
dji,1996,2.70082
dji,1997,2.67627
dji,1998,3.20715
dji,1999,2.53049
dji,2000,2.05417
dji,2001,1.81919
